id,building_id,address,lat,lon,building_floors,material,accessible_entrance,temporary_closed,created_at,updated_at,hours_per_day,branch_count,branches_in_moll,country,region,district_area,city,living_area,title,content,extension,rating,rating_cnt,parking,free_parking,payed_parking,nearest_station,nearest_station_type,nearest_station_d,count_stations,all_stations,district
4504128908435560_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA1874578-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041281H5BBH2HG3G3979A26,4504235282939080,"Новокуркинское шоссе, 1",55.885349,37.406135,7.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,,2025-09-01,14.0,1,75.0,Россия,Москва,,Москва,,Парус,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.2,42.0,502,81,421,МФЦ Куркино,"['bus', 'shuttle_bus']",80.0,1,"{'МФЦ Куркино': {'distance': 80, 'comment': None, 'route_types': ['bus', 'shuttle_bus']}}",Куркино
4504127908990994_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA18CA0BB-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041275H5C2H2HG3G3979Ae4,4504235282631277,"улица Селезнёва, 33",55.891853,37.727399,4.0,Металл,"Пандус, Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-12-09,16.0,1,129.0,Россия,Московская область,Мытищи городской округ,Мытищи,20-й м-н,Перловский,"Аренда помещений,Торгово-развлекательные центры",торгово-развлекательный центр,4.4,51.0,151,151,0,Перловская,['suburban_train'],50.0,2,"{'Перловская': {'distance': 50, 'comment': None, 'route_types': ['suburban_train']}, 'Тайнинская': {'distance': 1400, 'comment': None, 'route_types': ['suburban_train']}}",
70000001028845537_z3reslksdBdB9A821J7H16I3HGI2GHGJizqA94vq39-c17d043843B3I212B9477-d8d5048B995J28A3763249AH2B6CAJ4f8i3b78B8d33G4G1GA20000048J5B2I1GJ0I1C4A99b,4504235311572011,"улица Радиоцентра 5, 7а",55.90053,38.068567,4.0,Железобетон,Автоматическая дверь,,,2025-07-23,13.0,1,101.0,Россия,Московская область,Щёлково городской округ,Щёлково,Щёлково-3 м-н,Пилот,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,10.0,151,151,0,Чкаловская,['suburban_train'],600.0,1,"{'Чкаловская': {'distance': 600, 'comment': None, 'route_types': ['suburban_train']}}",
70000001031852594_z3reslksdBdB9A821J7H16I3HGI2GHGJizqA94vq39-c17d043843B3I21349547-d8d5048B995J28A3763249AH2B6CAJ4f8i3b78B8d33G4G1GA200000A5J5B3I1GJ0I1C4A9d6,4504235282781130,"Московский проспект, 7а",56.011652,37.847545,5.0,Кирпич,"Пандус, Широкий лифт",,,2026-03-20,12.0,1,83.0,Россия,Московская область,Пушкинский городской округ,Пушкино,,Победа,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.8,25.0,1,1,0,Пушкино,['suburban_train'],550.0,1,"{'Пушкино': {'distance': 550, 'comment': None, 'route_types': ['suburban_train']}}",
4504127908880145_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA18B9036-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041276H5C5H2HG3G3979A49,4504235282684063,"Профсоюзная улица, 129а",55.618759,37.506738,6.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,309.0,Россия,Москва,,Москва,,Принц плаза,Торгово-развлекательные центры,торгово-развлекательный центр,4.3,772.0,1002,2,1000,Тёплый Стан,['metro'],10.0,3,"{'Тёплый Стан': {'distance': 10, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}, 'Генерала Тюленева': {'distance': 1600, 'comment': 'Троицкая линия', 'route_types': ['metro']}, 'Коньково': {'distance': 1700, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}}",Ясенево
70000001034762616_z3reslksdBdB9A821J7H16I3HGI2GHGJizqA94vq39-c17d043843B3I21378648-d8d5048B995J28A3763249AH2B6CAJ4f8i3b78B8d33G4G1GA20000027J5B5I1GJ0I1C4A9h0,70030076171586823,"Красноармейское шоссе, ст104",56.016948,37.885731,2.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2018-12-15,2025-10-13,12.0,1,128.0,Россия,Московская область,Пушкинский городской округ,Пушкино,,Пушкино Парк,Торгово-развлекательные центры,торгово-развлекательный центр,4.9,53.0,201,201,0,Гипермаркет Глобус,['shuttle_bus'],330.0,1,"{'Гипермаркет Глобус': {'distance': 330, 'comment': None, 'route_types': ['shuttle_bus']}}",
4504127908761405_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA18A7162-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041276H5C7H2HG3G3979A88,4504235282552313,"улица Маршала Бирюзова, 32",55.799776,37.482984,3.0,Железобетон,"Пандус, Вызов персонала, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,126.0,Россия,Москва,,Москва,,Пятая авеню,Торгово-развлекательные центры,торгово-развлекательный центр,4.5,73.0,732,731,1,Октябрьское Поле,['metro'],850.0,3,"{'Октябрьское Поле': {'distance': 850, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Панфиловская': {'distance': 1300, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}, 'Щукинская': {'distance': 1500, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}}",Щукино
70000001034757410_z3reslksdBdB9A821J7H16I3HGI2GHGJizqA94vq39-c17d043843B3I21378596-d8d5048B995J28A3763249AH2B6CAJ4f8i3b78B8d33G4G1GA20000021J5B7I1GJ0I1C4A9e8,70030076154825161,"Дмитровское шоссе, ст4",55.99576,37.53667,3.0,Железобетон,"Вызов персонала, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,2018-12-23,2026-03-10,12.0,1,60.0,Россия,Московская область,Мытищи городской округ,,,Пять планет,"Интересные здания,Торгово-развлекательные центры",многофункциональный торговый центр,4.6,20.0,251,251,0,ТЦ Пять Планет,['bus'],260.0,1,"{'ТЦ Пять Планет': {'distance': 260, 'comment': None, 'route_types': ['bus']}}",
4504128908652537_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA1896275-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041288H5C9H2HG3G3979A16,4504235282991268,"Шереметьевская улица, 6 к1",55.79544,37.616928,6.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,205.0,Россия,Москва,,Москва,,Райкин-плаза,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,233.0,389,1,388,Марьина Роща,['metro'],110.0,3,"{'Марьина Роща': {'distance': 110, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Марьина Роща
4504128908897457_z3reslksdBdB9A821J7H16I3HG2IGHGJizqA94vq39-c17d043843B3IA18BA767-d8d5048B995J28A3763249A2A6BCH5If8i3b78B8d33G4G1G77041288H5CAH2HG3G3979A75,4504235283158079,"Носовихинское шоссе, 45",55.751929,37.887173,5.0,Железобетон,"Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-12-01,12.0,1,222.0,Россия,Московская область,Реутов городской округ,Реутов,10-й м-н,Реутов Парк,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,113.0,613,1,612,Никольское,"['suburban_train', 'mcd']",1500.0,2,"{'Никольское': {'distance': 1500, 'comment': 'D4 Калужско-Нижегородский диаметр', 'route_types': ['suburban_train', 'mcd']}, 'Новокосино': {'distance': 1600, 'comment': 'Калининская линия', 'route_types': ['metro']}}",
70000001022622756_z3reslksdBdB9A821J7H16I3HGI2GHGJizqA94vq39-c17d043843B3I21257249-d8d5048B995J28A3763249AH2B6CAJ4f8i3b78B8d33G4G1GA20000067J5BAI1GJ0I1C4A9e5,4504235283026878,"Автозаводская улица, 18",55.705015,37.641014,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.285714285714286,1,542.0,Россия,Москва,,Москва,,Ривьера,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,583.0,1501,1501,0,ЗИЛ,['mcc'],900.0,2,"{'ЗИЛ': {'distance': 900, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}, 'Тульская': {'distance': 1200, 'comment': 'Серпуховско-Тимирязевская линия', 'route_types': ['metro']}}",Даниловский
70000001022656973_8yejv39zdBdB9A826J7H17I3HGI2GHGJ5qlrvyj539-c17d04384458I2125758B-d8d5048B995J28A376324A4H2B6CAJ4f8i3b78B8d33G4G1GA20000084J633I1GJ0I1C4A9hb,4504235283175777,"автодорога Балтия 23 километр, 2",55.799874,37.274154,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-08-04,12.0,1,209.0,Россия,Московская область,Красногорск городской округ,,,РигаМолл,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.7,40.0,4403,4401,2,,,,0,{},
70000001023924074_8yejv39zdBdB9A826J7H17I3HGI2GHGJ5qlrvyj539-c17d04384458I2126A262-d8d5048B995J28A376324A4H2B6CAJ4f8i3b78B8d33G4G1GA20000085J634I1GJ0I1C4A95e,4504235283348777,"улица Октябрьской революции, 362",55.084235,38.800268,4.0,Железобетон,"Пандус, Широкий лифт, Автоматическая дверь",,,2026-01-14,12.0,1,232.0,Россия,Московская область,Коломна городской округ,Коломна,Центральный м-н,Рио,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,43.0,101,1,100,Голутвин,['suburban_train'],390.0,2,"{'Голутвин': {'distance': 390, 'comment': None, 'route_types': ['suburban_train']}, 'Бачманово': {'distance': 1400, 'comment': None, 'route_types': ['suburban_train']}}",
4504127908432887_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA18742AA-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041278H646H2HG3G3979Aai,4504235282975530,"Дмитровское шоссе, 163а",55.909025,37.53939,3.0,Железобетон,"Пандус, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-03-20,12.0,3,363.0,Россия,Москва,,Москва,,Рио Дмитровка,Торгово-развлекательные центры,торгово-развлекательный центр,4.5,320.0,1869,266,1603,Марк,"['suburban_train', 'mcd']",350.0,3,"{'Марк': {'distance': 350, 'comment': 'D1 Белорусско-Савёловский диаметр', 'route_types': ['suburban_train', 'mcd']}, 'Лианозово': {'distance': 1400, 'comment': 'D1 Белорусско-Савёловский диаметр', 'route_types': ['suburban_train', 'aeroexpress', 'mcd']}}",Северный
4504128908628405_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA1893862-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041286H647H2HG3G3979A6i,4504235283042408,"Ленинский проспект, 109",55.664022,37.511581,6.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,,2026-03-20,12.0,3,200.0,Россия,Москва,,Москва,,Рио Ленинский,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,138.0,1154,1151,3,Новаторская,['metro'],1000.0,3,"{'Новаторская': {'distance': 1000, 'comment': 'Большая кольцевая линия', 'route_types': ['metro']}, 'Проспект Вернадского': {'distance': 1700, 'comment': 'Сокольническая линия', 'route_types': ['metro']}}",Обручевский
4504127908432886_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA18742AA-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041277H648H2HG3G3979Ab6,4504235282705304,"Большая Черёмушкинская улица, 1",55.690083,37.602305,6.0,Железобетон,"Пандус, Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-12-09,12.0,3,209.0,Россия,Москва,,Москва,,Рио Севастопольский,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,142.0,1501,1501,0,Крымская,['mcc'],410.0,3,"{'Крымская': {'distance': 410, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}, 'Верхние Котлы': {'distance': 1600, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}}",Котловка
4504127916196661_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA264A688-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041272H649H2HG3G3979A7i,4504235282544447,"Дмитровское шоссе, 98",55.879338,37.547214,8.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-13,12.0,4,34.0,Россия,Москва,,Москва,,РТС,Торгово-развлекательные центры,торгово-развлекательный центр,3.8,22.0,81,1,80,Яхромская,['metro'],40.0,3,"{'Яхромская': {'distance': 40, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}, 'Селигерская': {'distance': 1500, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}, 'Бескудниково': {'distance': 1500, 'comment': 'D1 Белорусско-Савёловский диаметр', 'route_types': ['suburban_train', 'mcd']}}",Восточное Дегунино
70000001036011455_8yejv39zdBdB9A826J7H17I3HGI2GHGJ5qlrvyj539-c17d04384458I21391136-d8d5048B995J28A376324A4H2B6CAJ4f8i3b78B8d33G4G1GA20000066J639I1GJ0I1C4A961,70030076142593203,"Киевское шоссе 23 километр, 1",55.623538,37.422223,4.0,Железобетон,"Пандус, Вызов персонала, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2019-04-15,2025-11-18,12.0,1,466.0,Россия,Москва,,Москва,,Саларис,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,750.0,9503,3,9500,Саларьево,['metro'],10.0,1,"{'Саларьево': {'distance': 10, 'comment': 'Сокольническая линия', 'route_types': ['metro']}}",Коммунарка
4504127908410585_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA187207A-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041276H64BH2HG3G3979A25,4504235282795375,"улица Побратимов, 7",55.692273,37.896417,5.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,2,190.0,Россия,Московская область,Люберцы городской округ,Люберцы,,Светофор,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,93.0,101,101,0,Люберцы,"['suburban_train', 'mcd']",1400.0,1,"{'Люберцы': {'distance': 1400, 'comment': 'D3 Ленинградско-Казанский диаметр', 'route_types': ['suburban_train', 'mcd']}}",
4504127908410584_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA187207A-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041275H652H2HG3G3979A38,4504235282920969,"шоссе Энтузиастов, 1Б",55.794298,37.926148,4.0,Железобетон,Доступный вход для людей с инвалидностью,,,2025-11-17,12.0,2,96.0,Россия,Московская область,Балашиха городской округ,Балашиха,,Светофор,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,33.0,101,101,0,Горенки,['suburban_train'],1600.0,1,"{'Горенки': {'distance': 1600, 'comment': None, 'route_types': ['suburban_train']}}",
4504128908364739_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA1867495-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G7704128AH653H2HG3G3979Abd,4504235283036044,"Снежная улица, 27",55.85641,37.653284,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-13,12.0,1,89.0,Россия,Москва,,Москва,,Свиблово,Торгово-развлекательные центры,торгово-развлекательный центр,4.4,41.0,185,1,184,Свиблово,['metro'],50.0,3,"{'Свиблово': {'distance': 50, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}, 'Ботанический сад': {'distance': 1400, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}}",Свиблово
4504127916799386_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA26AA95A-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041277H654H2HG3G3979Afh,4504235283007906,"бульвар Дмитрия Донского, 1",55.575048,37.580234,4.0,Железобетон,"Пандус, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-11-17,12.0,1,107.0,Россия,Москва,,Москва,,Северное Сияние,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,36.0,81,1,80,Бульвар Дмитрия Донского,['metro'],550.0,3,"{'Бульвар Дмитрия Донского': {'distance': 550, 'comment': 'Серпуховско-Тимирязевская линия', 'route_types': ['metro']}, 'Улица Старокачаловская': {'distance': 600, 'comment': 'Бутовская линия', 'route_types': ['metro']}, 'Лесопарковая': {'distance': 1100, 'comment': 'Бутовская линия', 'route_types': ['metro']}}",Северное Бутово
4504127908416146_8yejv39zdBdB9A826J7H17I3HG2IGHGJ5qlrvyj539-c17d04384458IA1872636-d8d5048B995J28A376324A42A6BCH5If8i3b78B8d33G4G1G77041277H655H2HG3G3979Ad9,4504235282654568,"площадь Семёновская, 1",55.782976,37.720782,5.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,130.0,Россия,Москва,,Москва,,Семеновский,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,134.0,313,1,312,Семёновская,['metro'],60.0,3,"{'Семёновская': {'distance': 60, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Электрозаводская': {'distance': 950, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}}",Соколиная Гора
70000001023394347_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I21264965-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000058J657I1GJ0I1C4A9h0,4504235283246824,"Почтовая улица, 17/8",56.184631,36.976669,5.0,Железобетон,Пандус,,,2026-01-14,12.0,1,38.0,Россия,Московская область,Солнечногорск городской округ,Солнечногорск,,Сенеж,Торгово-развлекательные центры,торгово-развлекательный центр,4.9,5.0,1,1,0,Подсолнечная,['suburban_train'],350.0,1,"{'Подсолнечная': {'distance': 350, 'comment': None, 'route_types': ['suburban_train']}}",
70000001065946798_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I2168A489-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA200000A9J658I1GJ0I1C4A992,70030076276751858,"Николо-Хованская улица, 7 ст1",55.588756,37.451301,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-03-06,12.0,1,80.0,Россия,Москва,,Москва,,Сиеста,Торгово-развлекательные центры,торгово-развлекательный центр,4.6,25.0,181,1,180,Прокшино,['metro'],1600.0,1,"{'Прокшино': {'distance': 1600, 'comment': 'Сокольническая линия', 'route_types': ['metro']}}",Коммунарка
70000001019167636_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I211C2698-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000047J659I1GJ0I1C4A9Ac,70030076166915407,"Пионерская улица, 15 к2",55.914328,37.803561,4.0,Железобетон,"Пандус, Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-08,14.0,1,32.0,Россия,Московская область,Королёв городской округ,Королёв,Подлипки м-н,Сити,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.3,5.0,201,201,0,Подлипки-Дачные,['suburban_train'],1700.0,1,"{'Подлипки-Дачные': {'distance': 1700, 'comment': None, 'route_types': ['suburban_train']}}",
70000001065112164_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I21682143-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000075J65AI1GJ0I1C4A9e2,70030076158127819,"улица Корнея Чуковского, 2",55.634824,37.334926,4.0,Железобетон,"Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2022-12-03,2026-01-14,12.0,1,123.0,Россия,Москва,,Москва,,Сказка,Торгово-развлекательные центры,торговый центр,4.6,77.0,271,1,270,Рассказовка,['metro'],20.0,2,"{'Рассказовка': {'distance': 20, 'comment': 'Солнцевская линия', 'route_types': ['metro']}, 'Новопеределкино': {'distance': 1500, 'comment': 'Солнцевская линия', 'route_types': ['metro']}}",Внуково
70000001030649060_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I213374B2-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000071J661I1GJ0I1C4A9h6,4504235283036047,"Смоленская площадь, 5",55.748369,37.581088,12.0,Железобетон,"Пандус, Туалет для маломобильных людей, Автоматическая дверь",,2018-06-04,2025-09-26,12.0,1,70.0,Россия,Москва,,Москва,,Смоленский пассаж 2,"Бизнес-центры,Торгово-развлекательные центры",торгово-развлекательный центр,4.7,54.0,353,1,352,Смоленская,['metro'],110.0,3,"{'Смоленская': {'distance': 110, 'comment': 'Филёвская линия', 'route_types': ['metro']}, 'Киевская': {'distance': 1300, 'comment': 'Кольцевая линия', 'route_types': ['metro']}}",Арбат
70000001048020104_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I214B1223-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000015J662I1GJ0I1C4A996,70030076183882347,"Каширское шоссе, 114",55.417142,37.77628,3.0,Железобетон,"Пандус, Автоматическая дверь",,2021-02-04,2025-02-05,12.0,1,63.0,Россия,Московская область,Домодедово городской округ,Домодедово,,Солис,Торгово-развлекательные центры,торговый центр,4.6,40.0,12,12,0,Парк Ёлочки,"['bus', 'shuttle_bus']",390.0,1,"{'Парк Ёлочки': {'distance': 390, 'comment': None, 'route_types': ['bus', 'shuttle_bus']}}",
70000001023366270_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I21264684-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000081J663I1GJ0I1C4A969,4504235283251179,"Красная улица, 22а",56.175276,36.999247,4.0,Железобетон,"Пандус, Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,92.0,Россия,Московская область,Солнечногорск городской округ,Солнечногорск,,Солнечный,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,25.0,501,501,0,Ухова,['bus'],110.0,1,"{'Ухова': {'distance': 110, 'comment': None, 'route_types': ['bus']}}",
70000001064323865_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I2167425A-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000076J664I2GJ1I1C4A9h8,70030076216219903,"2-я Останкинская улица, 3",55.825848,37.627218,2.0,Железобетон,,,2022-09-10,2026-02-12,12.0,2,68.0,Россия,Москва,,Москва,,Солнце Москвы,"Аренда помещений,Торгово-развлекательные центры",многофункциональный комплекс,4.8,727.0,1,1,0,ВДНХ,['metro'],1300.0,1,"{'ВДНХ': {'distance': 1300, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}}",Останкинский
70000001024689917_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I212778BB-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000028J665I1GJ0I1C4A97c,4504235283171175,"улица Лётчика Ульянина, 5",55.626153,37.30864,15.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2016-09-01,2025-07-04,12.0,1,137.0,Россия,Москва,,Москва,,Солнцево-Парк,Торгово-развлекательные центры,торговый центр,4.5,38.0,501,1,500,Пыхтино,['metro'],700.0,1,"{'Пыхтино': {'distance': 700, 'comment': 'Солнцевская линия', 'route_types': ['metro']}}",Внуково
4504127908416473_B4tdpu9jdBdB9A827J7H18I3HG2IGHGJx2jE5pyj39-c17d043844A9IA1872669-d8d5048B995J28A376324A92A6BCH5If8i3b78B8d33G4G1G77041274H677H2HG3G3979Ace,4504235282684000,"Новоясеневский проспект, 1",55.619571,37.509461,3.0,Железобетон,"Пандус, Широкий лифт, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,189.0,Россия,Москва,,Москва,,Спектр,Торгово-развлекательные центры,торгово-развлекательный центр,3.8,147.0,1426,1,1425,Тёплый Стан,['metro'],70.0,3,"{'Тёплый Стан': {'distance': 70, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}, 'Коньково': {'distance': 1700, 'comment': 'Калужско-Рижская линия', 'route_types': ['metro']}, 'Генерала Тюленева': {'distance': 1700, 'comment': 'Троицкая линия', 'route_types': ['metro']}}",Ясенево
4504127918138504_B4tdpu9jdBdB9A827J7H18I3HG2IGHGJx2jE5pyj39-c17d043844A9IA2844872-d8d5048B995J28A376324A92A6BCH5If8i3b78B8d33G4G1G77041275H678H2HG3G3979Af7,4504235283017372,"Школьная улица, 1",55.955188,38.051459,4.0,Железобетон,"Широкий лифт, Туалет для маломобильных людей, Доступный вход для людей с инвалидностью",,,2025-12-22,14.0,1,37.0,Россия,Московская область,Фрязино городской округ,Фрязино,,Спутник,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,6.0,42,17,25,Фрязино-Пасс.,['suburban_train'],1200.0,2,"{'Фрязино-Пасс.': {'distance': 1200, 'comment': None, 'route_types': ['suburban_train']}, 'Фрязино-Тов.': {'distance': 1800, 'comment': None, 'route_types': ['suburban_train']}}",
70000001076311237_B4tdpu9jdBdB9A827J7H18I3HGI2GHGJx2jE5pyj39-c17d043844A9I21794134-d8d5048B995J28A376324A9H2B6CAJ4f8i3b78B8d33G4G1GA20000048J668I1GJ0I1C4A953,4504235282622190,"Элеваторная улица, 1",55.602827,37.651881,2.0,Железобетон,"Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,,2025-09-19,12.0,1,32.0,Россия,Москва,,Москва,,Среда Царицыно,Торгово-развлекательные центры,торгово-развлекательный центр,5.0,40.0,1,1,0,Бирюлёво-Тов.,['suburban_train'],1500.0,1,"{'Бирюлёво-Тов.': {'distance': 1500, 'comment': None, 'route_types': ['suburban_train']}}",Бирюлёво Восточное
