title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Юсуповская больница,,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Невролог; Онколог; Реабилитационные центры; Эпилептолог; Массажист; Медицинские анализы; Уролог; Гинеколог; Гастроэнтеролог; Травматолог-ортопед; Ведение беременности; Дерматолог; Кардиолог; Маммолог; Проктолог; Ревматолог; Терапевт; Физиотерапевт; Хирург; Пульмонолог; Сомнолог; Процедурный кабинет; Занятия ЛФК; Мануальный терапевт; Логопед; Психотерапевт; Рефлексотерапевт,"Нагорная улица, 17 к6",,117186.0,Котловка,Москва,Москва,4.9,339.0,55.677502,37.60771,branch
РЖД-Медицина,стационар,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Травматолог-ортопед; Пластическая хирургия; Гематолог; Кардиолог; Маммолог; Невролог; Онколог; Терапевт; Уролог; Хирург; Эндокринолог; Процедурный кабинет; Нефролог; Пульмонолог; Флеболог,"Будайская улица, 2 к4",4 этаж,129128.0,Ростокино,Москва,Москва,5.0,38.0,55.8315,37.666487,branch
Центральная клиническая больница РЖД-Медицина,,,,,,,Москва,Москва,,,55.832453,37.668284,adm_div
GMS Clinic Садовническая,медицинский центр,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Ведение беременности; Гастроэнтеролог; Гематолог; Гинеколог; Дерматолог; Кардиолог; Маммолог; Невролог; Онколог; Офтальмолог; Психолог; Терапевт; Уролог; Физиотерапевт; Хирург; Эндокринолог; Мануальный терапевт; Центры планирования семьи; Андролог; Гемостазиолог; Диетолог; Генетик; Занятия ЛФК; Массажист; Психотерапевт; Психиатр; Реабилитационные центры; Проктолог; Пластическая хирургия,"Садовническая улица, 27 ст8",,115035.0,Замоскворечье,Москва,Москва,4.9,93.0,55.7466,37.635392,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение реанимации и интенсивной терапии для больных после трансплантации,Больницы; Интересные здания,"Большая Сухаревская площадь, 3 ст1",,129090.0,Мещанский,Москва,Москва,4.6,10.0,55.773129,37.636071,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,приемное отделение,Больницы,"Большая Сухаревская площадь, 3 ст21",Б блок; 1 этаж,129090.0,Мещанский,Москва,Москва,3.7,24.0,55.776459,37.637324,branch
Городская клиническая больница им. С.П. Боткина,Офтальмологическая клиника,Больницы,"2-й Боткинский проезд, 5 к19",1 этаж,125284.0,Беговой,Москва,Москва,3.2,23.0,55.778839,37.550551,branch
Медси,сеть медицинских центров,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Терапевт; Офтальмолог; Невролог; Кардиолог; Уролог; Частные стоматологии; Детские врачи; ЛОР (отоларинголог); Гастроэнтеролог; Аллерголог-иммунолог; Дерматолог; Травматолог-ортопед; Маммолог; Пульмонолог; Эндокринолог; Физиотерапевт; Гинеколог; Ревматолог; Проктолог; Психотерапевт; Психолог; Массажист; Косметолог; Сомнолог; Гепатолог; Пластическая хирургия; Нефролог; Онколог; Флеболог; Хирург; Вакцинация; Медицинские комиссии; Ведение беременности; Инфекционист; Нейрохирург; Психиатр; Нейропсихолог; Челюстно-лицевой хирург; Сексолог; Диетолог; Частные детские стоматологии; Логопед; Медицинские анализы; Трихолог; Мануальный терапевт; Фониатр; Генетик; Остеопат; Эпиляция; Сурдолог; Андролог,"улица Красная Пресня, 16",,123242.0,Пресненский,Москва,Москва,4.8,657.0,55.762028,37.571615,branch
Морозовская детская городская клиническая больница,отделение офтальмологии,Больницы,"4-й Добрынинский переулок, 1/9 ст1",,119049.0,Замоскворечье,Москва,Москва,2.6,20.0,55.724306,37.617224,branch
Медси,сеть медицинских центров,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Кардиолог; Офтальмолог; Терапевт; Частные стоматологии; Дерматолог; Вакцинация; Хирург; Гастроэнтеролог; Невролог; Психотерапевт; Травматолог-ортопед; Пульмонолог; Косметолог; Проктолог; Онколог; Ревматолог; Медицинские комиссии; Физиотерапевт; ЛОР (отоларинголог); Аллерголог-иммунолог; Ведение беременности; Процедурный кабинет; Эндокринолог; Уролог; Гематолог; Генетик; Медицинские анализы; Рефлексотерапевт; Мануальный терапевт; Диетолог; Флеболог; Психолог; Андролог; Гепатолог; Маммолог; Трихолог,"улица Солянка, 12 ст1",1-7 этаж,109240.0,Таганский,Москва,Москва,4.8,402.0,55.751829,37.638182,branch
Московский многопрофильный научно-клинический центр им. С.П. Боткина,консультативно-диагностический центр,Больницы; Интересные здания,"2-й Боткинский проезд, 5 к22",2 этаж,125284.0,Беговой,Москва,Москва,4.1,17.0,55.781518,37.549651,branch
Национальный медицинский исследовательский центр нейрохирургии им. академика Н.Н. Бурденко,хирургический корпус,Больницы,"4-я Тверская-Ямская улица, 16",,125047.0,Тверской,Москва,Москва,4.1,35.0,55.773701,37.595756,branch
Московский научно-исследовательский онкологический институт им. П.А. Герцена,,Больницы; Интересные здания,"2-й Боткинский проезд, 3",,125284.0,Беговой,Москва,Москва,3.1,30.0,55.779104,37.554725,branch
Городская клиническая больница №1 им. Н.И. Пирогова,приемное отделение психиатрии,Больницы; Интересные здания,"Ленинский проспект, 10 к5",1 этаж,119049.0,Якиманка,Москва,Москва,3.9,31.0,55.721158,37.595473,branch
Детская больница святого Владимира,,Больницы,"улица Матросская Тишина, 12а",центральный вход,107014.0,Сокольники,Москва,Москва,5.0,8.0,55.788815,37.694999,branch
Университетская клиническая больница №1,,Больницы,"Большая Пироговская улица, 6 ст1",1 этаж,119435.0,Хамовники,Москва,Москва,3.7,15.0,55.72921,37.562044,branch
Medswiss,медицинский центр,Больницы; Многопрофильные медицинские центры; Уролог; Гинеколог; ЛОР (отоларинголог); Медицинская диагностика; Процедурный кабинет; Дерматолог; Кардиолог; Невролог; Фтизиатр; Эндокринолог,"улица Гашека, 12 ст1",1 этаж,125047.0,Пресненский,Москва,Москва,4.5,43.0,55.769214,37.591114,branch
Детская больница им. Н.Ф. Филатова,,Больницы; Интересные здания,"Садовая-Кудринская улица, 15 ст1",,123001.0,Пресненский,Москва,Москва,2.9,22.0,55.764067,37.587811,branch
Детская городская клиническая больница имени Н. Ф. Филатова,,,,,,,Москва,Москва,,,55.765393,37.586029,adm_div
Морозовская детская городская клиническая больница,отделение неотложной педиатрии,Больницы,"4-й Добрынинский переулок, 1/9 ст1а",,119049.0,Замоскворечье,Москва,Москва,3.6,42.0,55.724036,37.618784,branch
Морозовская детская городская клиническая больница,,,,,,,Москва,Москва,,,55.725452,37.618015,adm_div
Городская клиническая больница №1 им. Н.И. Пирогова,лечебно-диагностическое урологическое отделение,Больницы; Интересные здания,"Ленинский проспект, 8 к10",,119049.0,Якиманка,Москва,Москва,3.9,8.0,55.724733,37.602285,branch
Больница,отделение платных услуг,Больницы; ЛОР (отоларинголог); Сурдолог; Медицинская диагностика; Физиотерапевт; Проведение хирургических операций; Челюстно-лицевой хирург,"Загородное шоссе, 18а ст2",,117152.0,Донской,Москва,Москва,,,55.696054,37.600354,branch
Онкологическая больница №1,,,,,,,Москва,Москва,,,55.695919,37.601179,adm_div
Научно-исследовательский институт неотложной детской хирургии и травматологии,больница,Больницы,"улица Большая Полянка, 22",,119180.0,Якиманка,Москва,Москва,3.4,18.0,55.737906,37.618052,branch
Больница им. И.В. Давыдовского,хирургическое отделение,Больницы; Усадьбы,"Яузская улица, 11/6 ст1",,109240.0,Таганский,Москва,Москва,4.8,13.0,55.746602,37.648651,branch
Национальный центр онкологии репродуктивных органов,,Больницы; Интересные здания,"Погодинская улица, 6","2, 4 этаж",119121.0,Хамовники,Москва,Москва,2.9,15.0,55.734534,37.57075,branch
Больница №24,отделение физиотерапии,Больницы,"Писцовая улица, 10",,127015.0,Савёловский,Москва,Москва,5.0,4.0,55.798331,37.578983,branch
Клиника нервных болезней им. А.Я. Кожевникова,,Больницы,"улица Россолимо, 11 ст1",,119021.0,Хамовники,Москва,Москва,4.5,21.0,55.735032,37.581746,branch
Детская больница №9 им. Г.Н. Сперанского,ожоговый центр,Больницы,"Шмитовский проезд, 29 ст1",2-3 этаж,123317.0,Пресненский,Москва,Москва,1.4,1.0,55.755226,37.539312,branch
Онкологический центр №1,химиотерапевтическое отделение,Больницы,"улица Дурова, 26 ст2",6 этаж,129090.0,Мещанский,Москва,Москва,,,55.777688,37.626218,branch
Больница им. Ф.И. Иноземцева,,Больницы,"Фортунатовская улица, 1 к1",,105187.0,Соколиная Гора,Москва,Москва,3.3,36.0,55.790763,37.739323,branch
Университетская клиническая больница №2,,Больницы; Медицинская диагностика,"Погодинская улица, 1 ст1",,119435.0,Хамовники,Москва,Москва,3.3,4.0,55.734139,37.571952,branch
Центр хирургии,корпус кардиологии,Больницы,"Абрикосовский переулок, 2",,119435.0,Хамовники,Москва,Москва,4.1,9.0,55.730018,37.56415,branch
Больница №29,приемное отделение,Больницы,"Госпитальная площадь, 2 к4",1 этаж,111250.0,Лефортово,Москва,Москва,2.3,3.0,55.767168,37.702615,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,,Больницы,"Большая Сухаревская площадь, 3 ст22",,129090.0,Мещанский,Москва,Москва,4.0,4.0,55.776273,37.638398,branch
Клиническая больница им. С.С. Юдина,приемное отделение,Больницы,"Коломенский проезд, 4",,115446.0,Нагатино-Садовники,Москва,Москва,2.7,102.0,55.663381,37.642707,branch
Гута клиник,медицинский центр,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; Уролог; Гинеколог; ЛОР (отоларинголог); Кардиолог; Флеболог; Травматолог-ортопед; Терапевт; Психотерапевт; Невролог; Хирург; Проктолог; Маммолог; Гастроэнтеролог; Аллерголог-иммунолог; Физиотерапевт; Массажист; Косметолог; Дерматолог; Ревматолог; Нефролог; Детские врачи; Сурдолог; Офтальмолог; Эндокринолог; Медицинские анализы; Частные стоматологии; Гепатолог; Трихолог; Мануальный терапевт; Медицинские комиссии; Медицинские приборы,"улица Фадеева, 4а ст1",1 этаж,125047.0,Тверской,Москва,Москва,4.7,105.0,55.775508,37.601711,branch
Больница,клинический корпус,Больницы,"Загородное шоссе, 18а ст2",,117152.0,Донской,Москва,Москва,3.9,91.0,55.695912,37.60024,branch
Больница №24,,Больницы,"Писцовая улица, 10 к1",,127015.0,Савёловский,Москва,Москва,4.6,19.0,55.799252,37.579377,branch
Городская клиническая больница №24,,,,,,,Москва,Москва,,,55.798981,37.579101,adm_div
Университетская больница №4,,Больницы,"улица Доватора, 15 ст1",1 этаж,119048.0,Хамовники,Москва,Москва,2.9,9.0,55.721806,37.567278,branch
Центр онкологии им. Н.Н. Блохина,,Больницы; Интересные здания,"Каширское шоссе, 23 ст3",,115522.0,Нагатино-Садовники,Москва,Москва,3.5,63.0,55.659696,37.645666,branch
Городская клиническая больница №1 им. Н.И. Пирогова,флагманский центр экстренной медицинской помощи,Больницы,"Ленинский проспект, 10 к7",,119049.0,Якиманка,Москва,Москва,5.0,1.0,55.721611,37.595168,branch
Больница №67,больница им. Л.А. Ворохобова,Больницы,"улица Саляма Адиля, 2/44 ст1",,123423.0,Хорошёво-Мнёвники,Москва,Москва,2.8,18.0,55.77197,37.467705,branch
Больница,приемное отделение,Больницы,"Лосиноостровская улица, 45",,107150.0,Метрогородок,Москва,Москва,4.4,20.0,55.835491,37.743367,branch
Больница,,,,,,,Москва,Москва,,,55.836335,37.743069,adm_div
Мать и дитя,центр ЭКО,Больницы; Многопрофильные медицинские центры; Гинеколог; Уролог; Генетик; ЛОР (отоларинголог); Центры планирования семьи; Медицинские анализы; Эндокринолог; Ведение беременности; Онколог; Гирудотерапевт; Детские врачи; Кардиолог; Логопед; Маммолог; Невролог; Нефролог; Офтальмолог; Психолог; Терапевт; Физиотерапевт; Хирург,"Бутырская улица, 46 к2",1 этаж,127015.0,Бутырский,Москва,Москва,4.9,115.0,55.801624,37.583985,branch
Больница им. В.П. Демихова,,Больницы,"Велозаводская улица, 1/1 ст3",,115280.0,Южнопортовый,Москва,Москва,5.0,4.0,55.719955,37.665405,branch
Детская больница №9,инфекционное отделение №2,Больницы,"Шмитовский проезд, 29 ст8",4 этаж,123317.0,Пресненский,Москва,Москва,3.9,44.0,55.755025,37.54119,branch
Детская городская клиническая больница №9 им. Г.Н. Сперанского,,,,,,,Москва,Москва,,,55.755578,37.5417,adm_div
Клиника взрослой челюстно-лицевой хирургии,,Больницы,"улица Тимура Фрунзе, 16 ст1",,119021.0,Хамовники,Москва,Москва,3.9,20.0,55.734421,37.59049,branch
Клиника взрослой челюстно-лицевой хирургии,,,,,,,Москва,Москва,,,55.734822,37.590498,adm_div
Первый МГМУ им. И.М. Сеченова Минздрава России,"Клиника ревматологии, нефрологии и профпатологии им. Тареева",Больницы,"улица Россолимо, 11 ст5",,119021.0,Хамовники,Москва,Москва,3.3,7.0,55.733912,37.58136,branch
Межокружной ревматологический центр,,Больницы; Интересные здания,"Ленинский проспект, 10 к12",,119049.0,Якиманка,Москва,Москва,1.4,7.0,55.721213,37.598183,branch
Больница,детский сурдологический центр,Больницы,"Загородное шоссе, 18а ст13",,117152.0,Донской,Москва,Москва,3.1,3.0,55.695901,37.601011,branch
Инфекционная клиническая больница №2,отделение функциональной диагностики,Больницы,"8-я улица Соколиной Горы, 15",,105275.0,Соколиная Гора,Москва,Москва,2.7,30.0,55.770485,37.740728,branch
Московский многопрофильный научно-клинический центр им. С.П. Боткина,урологический корпус,Больницы,"2-й Боткинский проезд, 5 к20",,125284.0,Беговой,Москва,Москва,3.1,2.0,55.779383,37.549465,branch
Московский научно-исследовательский онкологический институт им. П.А. Герцена,отделение платных услуг,Больницы; Медицинские анализы; Медицинская диагностика; Рефлексотерапевт; Психолог; Гинеколог; Проведение хирургических операций; Ремонт карданных валов; Онколог; Аллерголог-иммунолог,"2-й Боткинский проезд, 3",,125284.0,Беговой,Москва,Москва,1.7,1.0,55.780392,37.556401,branch
MD GROUP,клинический госпиталь,Больницы; Многопрофильные медицинские центры; Травматолог-ортопед; Психологическая помощь при зависимостях; Инфекционист; Остеопат; Маммолог; Нефролог; Офтальмолог; Психиатр; Психотерапевт; Ревматолог; Терапевт; Физиотерапевт; Эпилептолог; Гинеколог; Центры планирования семьи; Детские врачи; ЛОР (отоларинголог); Уролог; Хирург; Ведение беременности; Генетик; Аллерголог-иммунолог; Гастроэнтеролог; Гематолог; Кардиолог; Невролог; Эндокринолог; Медицинские анализы; Роддома; Флеболог; Школы для будущих мам; Проктолог; Мануальный терапевт; Скорая помощь; Процедурный кабинет; Детские поликлиники; Пластическая хирургия; Диетолог; Логопед; Психолог; Андролог; Вакцинация; Медицинская диагностика; Репродуктолог; Травмпункты,"Севастопольский проспект, 24 к1",1 этаж,117209.0,Черёмушки,Москва,Москва,4.6,187.0,55.669616,37.581517,branch
Первый МГМУ им. И.М. Сеченова Минздрава России,лечебно-диагностическое отделение,Больницы; Интересные здания,"Большая Пироговская улица, 2 ст1",,119435.0,Хамовники,Москва,Москва,2.3,2.0,55.732129,37.570749,branch
Клиника кожных и венерических болезней им. В.А. Рахманова,,Больницы; Интересные здания,"Большая Пироговская улица, 4 ст1",,119435.0,Хамовники,Москва,Москва,5.0,3.0,55.729604,37.565072,branch
Университетская клиническая больница №4,,Больницы,"улица Доватора, 15 ст2",1 этаж,119048.0,Хамовники,Москва,Москва,4.6,10.0,55.721403,37.56619,branch
"Научно-клинический центр детской челюстно-лицевой хирургии, ортодонтии и стоматологии имени профессора В.В. Рогинского",,Больницы,"улица Тимура Фрунзе, 16 ст5","4, 5 этаж",119021.0,Хамовники,Москва,Москва,5.0,2.0,55.735094,37.590831,branch
Национальный медицинский исследовательский центр фтизиопульмонологии и инфекционных заболеваний,,,,,,,Москва,Москва,,,55.784934,37.608667,adm_div
Первый МГМУ им. И.М. Сеченова Минздрава России,Сеченовский центр материнства и детства,Больницы,"Большая Пироговская улица, 19 ст1",1 этаж,119435.0,Хамовники,Москва,Москва,3.3,5.0,55.731481,37.57174,branch
Московский городской гематологический центр,,Больницы; Интересные здания,"2-й Боткинский проезд, 5 к17",3 подъезд,125284.0,Беговой,Москва,Москва,3.4,6.0,55.77953,37.553542,branch
Мать и дитя,многопрофильная клиника,Больницы; Гинеколог; Уролог; Генетик; Центры планирования семьи; Медицинские анализы; Ведение беременности,"проезд Завода Серп и Молот, 3 к2",2 этаж,111250.0,Лефортово,Москва,Москва,5.0,87.0,55.754965,37.69744,branch
Городская клиническая больница №1 им. Н.И. Пирогова,,Больницы,"Ленинский проспект, 8 к8",,119049.0,Якиманка,Москва,Москва,2.7,6.0,55.725142,37.601975,branch
Онкологический центр №1,лечебно-диагностический корпус,Больницы,"Загородное шоссе, 18а ст7",,117152.0,Донской,Москва,Москва,3.6,6.0,55.694865,37.599943,branch
Московский городской центр трансплантации печени,,Больницы; Интересные здания,"Большая Сухаревская площадь, 3 ст5",,129090.0,Мещанский,Москва,Москва,,,55.773738,37.636425,branch
"Московский научно-практический центр медицинской реабилитации, восстановительной и спортивной медицины им. С.И. Спасокукоцкого",филиал №3,Больницы,"улица Вучетича, 21 ст1",,127206.0,Тимирязевский,Москва,Москва,,,55.812784,37.555723,branch
Специализированная клиника восстановительного лечения,,Больницы,"улица Талалихина, 26а ст1",,109316.0,Таганский,Москва,Москва,4.4,3.0,55.731948,37.678617,branch
Московский научно-исследовательский клинический институт им. М.Ф. Владимирского,приемное отделение,Больницы,"улица Щепкина, 61/2 к2 ст8",,129110.0,Мещанский,Москва,Москва,2.8,2.0,55.784988,37.628415,branch
Московский областной научно-исследовательский клинический институт им.  М.Ф. Владимирского,,,,,,,Москва,Москва,,,55.787059,37.627347,adm_div
Больница им. В.П. Демихова,консультативно-диагностический центр,Больницы,"Велозаводская улица, 1/1 ст7",,115280.0,Южнопортовый,Москва,Москва,,,55.720272,37.664708,branch
Университетский клинический центр им. В.В. Виноградова,приемное отделение,Больницы,"улица Вавилова, 61",1 этаж,117292.0,Академический,Москва,Москва,4.3,14.0,55.687755,37.558548,branch
Больница №52,отделение оториноларингологии и микрохирургии уха,Больницы,"Сосновая улица, 11 ст2",,123182.0,Щукино,Москва,Москва,3.6,11.0,55.806393,37.480263,branch
Морозовская детская городская клиническая больница,отделение платных услуг,Больницы; Травматолог-ортопед; Детские врачи; Ревматолог; Эндокринолог; Микрохирургия глаза; Гематолог; Гинеколог; Невролог; Нейрохирург; Гастроэнтеролог; ЛОР (отоларинголог); Онколог; Челюстно-лицевой хирург; Кардиолог; Пульмонолог; Проведение хирургических операций; Нефролог; Пластическая хирургия; Офтальмолог; Аллерголог-иммунолог; Дерматолог; Инфекционист; Занятия ЛФК; Мануальный терапевт; Терапевт; Уролог; Андролог; Физиотерапевт; Генетик; Интересные здания,"4-й Добрынинский переулок, 1/9 ст13",,119049.0,Замоскворечье,Москва,Москва,5.0,1.0,55.725422,37.618058,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение трансплантации почки и поджелудочной железы,Больницы; Интересные здания,"Большая Сухаревская площадь, 3 ст2",,129090.0,Мещанский,Москва,Москва,5.0,3.0,55.773829,37.633753,branch
Детская больница №9,приемное инфекционное и педиатрическое отделение,Больницы; Интересные здания,"Шмитовский проезд, 29 к1",1 этаж,123317.0,Пресненский,Москва,Москва,4.1,60.0,55.754611,37.539699,branch
Медико-хирургический центр им. Н.И. Пирогова,,Больницы; Аллерголог-иммунолог; Гастроэнтеролог; Гематолог; Гинеколог; Дерматолог; Инфекционист; Кардиолог; Онколог; Маммолог; Медицинские комиссии; Невролог; ЛОР (отоларинголог); Офтальмолог; Психиатр; Пульмонолог; Ревматолог; Рефлексотерапевт; Частные стоматологии; Травматолог-ортопед; Физиотерапевт; Уролог; Флеболог; Хирург; Эндокринолог,"Гагаринский переулок, 37 ст1",,119002.0,Хамовники,Москва,Москва,3.8,2.0,55.744948,37.589443,branch
Детская больница им. Н.Ф. Филатова,консультативно-диагностическое отделение,Больницы,"Садовая-Кудринская улица, 15 ст11",,123001.0,Пресненский,Москва,Москва,2.0,9.0,55.766053,37.585515,branch
Московский государственный медико-стоматологический университет им. А.И. Евдокимова,стационар,Больницы,"Кусковская улица, 1а ст4",,111398.0,Перово,Москва,Москва,3.3,8.0,55.738701,37.766168,branch
Научно-практический психоневрологический центр,приемное отделение (лечебный корпус),Больницы,"Донская улица, 43 ст5",,115419.0,Донской,Москва,Москва,,,55.716196,37.607332,branch
Научно-практический психоневрологический центр им. З.П. Соловьева,,,,,,,Москва,Москва,,,55.716969,37.605237,adm_div
Первый МГМУ им. И.М. Сеченова Минздрава России,научно-практический центр интервенционной кардиоангиологии,Больницы,"Сверчков переулок, 5",,101000.0,Басманный,Москва,Москва,2.6,10.0,55.760905,37.63954,branch
Больница №52,нефрологическое отделение №2,Больницы,"Пехотная улица, 3 к3",,123182.0,Щукино,Москва,Москва,5.0,3.0,55.802229,37.483989,branch
Больница №31,,Больницы,"улица Лобачевского, 42 ст1",,119415.0,Проспект Вернадского,Москва,Москва,4.5,20.0,55.669433,37.500654,branch
Больница №31,,,,,,,Москва,Москва,,,55.669805,37.501773,adm_div
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение платных услуг,Больницы; Гинеколог; Аллерголог-иммунолог; Кардиолог; Занятия ЛФК; Невролог; Офтальмолог; Психиатр; Пульмонолог; Терапевт; Уролог; Хирург; Челюстно-лицевой хирург; Психолог; Инфекционист; Гастроэнтеролог; Гематолог; Дерматолог; Нейрохирург; Нефролог; ЛОР (отоларинголог); Радиолог; Травматолог-ортопед; Пластическая хирургия; Эндокринолог; Диетолог; Медицинская диагностика; Медицинские анализы; Проведение хирургических операций; Массажист; Физиотерапевт,"Большая Сухаревская площадь, 3 ст21",,129090.0,Мещанский,Москва,Москва,1.0,1.0,55.776616,37.637189,branch
Больница им. И.В. Давыдовского,приемное отделение,Больницы,"Яузская улица, 11/6 к5",1 этаж,109004.0,Таганский,Москва,Москва,3.3,18.0,55.74589,37.652503,branch
Больница им. И.В. Давыдовского,,,,,,,Москва,Москва,,,55.746432,37.649163,adm_div
Морозовская детская городская клиническая больница,неврологическое отделение,Больницы; Интересные здания,"4-й Добрынинский переулок, 1/9 ст16",,119049.0,Замоскворечье,Москва,Москва,3.5,4.0,55.725887,37.619109,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение биотехнологий и трансфузиологии,Больницы,"Большая Сухаревская площадь, 3 ст12",,129090.0,Мещанский,Москва,Москва,2.7,15.0,55.774115,37.633815,branch
Клиническая больница №1,,Больницы,"Староволынская улица, 10",,121352.0,Очаково-Матвеевское,Москва,Москва,3.5,12.0,55.718647,37.482397,branch
Клиническая больница №1,,,,,,,Москва,Москва,,,55.717811,37.480074,adm_div
Онкологический центр №1,эндоскопический центр,Больницы,"Загородное шоссе, 18а ст12",,117152.0,Донской,Москва,Москва,5.0,1.0,55.695288,37.600788,branch
Больница №29,хирургическое отделение №1,Больницы,"Госпитальная площадь, 2 к15",2 этаж,111250.0,Лефортово,Москва,Москва,2.9,12.0,55.767906,37.702257,branch
Университетская детская клиническая больница,эндокринологическое отделение,Больницы; Интересные здания,"Большая Пироговская улица, 19 ст2",,119435.0,Хамовники,Москва,Москва,5.0,4.0,55.731608,37.5728,branch
Больница №15,,Больницы,"Вешняковская улица, 23",,111539.0,Вешняки,Москва,Москва,3.5,18.0,55.731159,37.833538,branch
Больница №15 им. О.М. Филатова,,,,,,,Москва,Москва,,,55.730241,37.833092,adm_div
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение неотложной пластической и реконструктивной хирургии,Больницы; Интересные здания,"Большая Сухаревская площадь, 3 ст3",,129090.0,Мещанский,Москва,Москва,,,55.773452,37.636947,branch
GMS Hospital,медицинский центр,Больницы; Медицинская диагностика; Многопрофильные медицинские центры; ЛОР (отоларинголог); Травматолог-ортопед; Гастроэнтеролог; Гинеколог; Невролог; Онколог; Терапевт; Хирург; Уролог; Андролог; Проктолог,"Каланчёвская улица, 45",1 этаж,129090.0,Красносельский,Москва,Москва,4.9,31.0,55.778226,37.64656,branch
Больница Святителя Алексия,1-е хирургическое отделение,Больницы,"Ленинский проспект, 27",,119071.0,Донской,Москва,Москва,5.0,2.0,55.715544,37.593623,branch
Больница им. Ф.И. Иноземцева,нейрохирургическое отделение,Больницы,"Фортунатовская улица, 1 к10",4 этаж,105187.0,Соколиная Гора,Москва,Москва,3.0,20.0,55.791029,37.737822,branch
К медицина,многопрофильная семейная клиника,Больницы; Многопрофильные медицинские центры; Невролог; Аллерголог-иммунолог; Терапевт; Гастроэнтеролог; Эндокринолог; Кардиолог; Гинеколог; Уролог; Хирург; Проктолог; Травматолог-ортопед; Офтальмолог; ЛОР (отоларинголог); Дерматолог; Физиотерапевт; Онколог; Медицинская диагностика; Медицинские анализы; Мануальный терапевт; Массажист; Гематолог; Флеболог; Косметолог; Диетолог; Маммолог; Рефлексотерапевт; Процедурный кабинет,"проспект Мира, 105 ст1",1 этаж,129085.0,Останкинский,Москва,Москва,4.4,160.0,55.815475,37.637795,branch
Национальный медицинский исследовательский центр нейрохирургии им. академика Н.Н. Бурденко,"оториноларингологическое отделение, корпус реабилитации",Больницы,"улица Фадеева, 5 ст6",,125047.0,Тверской,Москва,Москва,,,55.774322,37.597374,branch
Московский многопрофильный научно-клинический центр им. С.П. Боткина,отделение нефрологии №24,Больницы,"2-й Боткинский проезд, 5 к11",3 этаж,125284.0,Беговой,Москва,Москва,5.0,1.0,55.78179,37.552802,branch
GMS Clinic Смоленская,медицинский центр,Больницы; Многопрофильные медицинские центры; Медицинская диагностика; ЛОР (отоларинголог); Травматолог-ортопед; Аллерголог-иммунолог; Ведение беременности; Гастроэнтеролог; Гематолог; Гинеколог; Дерматолог; Детские врачи; Кардиолог; Невролог; Онколог; Офтальмолог; Профпатолог; Психолог; Терапевт; Уролог; Физиотерапевт; Хирург; Эндокринолог; Мануальный терапевт; Андролог; Диетолог; Массажист; Занятия ЛФК; Реабилитационные центры; Психотерапевт; Психиатр,"1-й Николощеповский переулок, 6 ст1",1-3 этаж,121099.0,Арбат,Москва,Москва,4.8,75.0,55.748709,37.581296,branch
Инфекционная больница №1,,Больницы,"Волоколамское шоссе, 63 ст2",,125367.0,Покровское-Стрешнево,Москва,Москва,3.1,53.0,55.817338,37.456111,branch
Инфекционная клиническая больница №1,,,,,,,Москва,Москва,,,55.816526,37.457574,adm_div
Федеральный клинический центр высоких медицинских технологий Федерального медико-биологического агентства России,клинико-диагностический центр,Больницы,"Абельмановская улица, 4 ст1",,109147.0,Таганский,Москва,Москва,2.1,10.0,55.737016,37.669987,branch
Российский национальный исследовательский медицинский университет им. Н.И. Пирогова,,,,,,,Москва,Москва,,,55.736992,37.670373,adm_div
Центр хирургии,клинико-диагностический корпус,Больницы,"Погодинская улица, 7",,119435.0,Хамовники,Москва,Москва,5.0,4.0,55.730818,37.565038,branch
Больница им. И.В. Давыдовского,клинико-диагностическое отделение,Больницы,"Яузская улица, 11/6 к12",,109240.0,Таганский,Москва,Москва,5.0,3.0,55.746011,37.649828,branch
Московская областная детская клиническая травматолого-ортопедическая больница,травматолого-ортопедическое отделение №3,Больницы,"Поперечный просек, 3 ст1",2 этаж,107113.0,Сокольники,Москва,Москва,2.7,3.0,55.799042,37.656142,branch
Детская больница им. Н.Ф. Филатова,приемное отделение ЛОР,Больницы,"Садовая-Кудринская улица, 15 к6",,123001.0,Пресненский,Москва,Москва,3.7,3.0,55.765218,37.58457,branch
Научно-исследовательский институт скорой помощи им. Н.В. Склифосовского,отделение реанимации и интенсивной терапии для хирургических больных,Больницы,"Большая Сухаревская площадь, 3 ст1",,129090.0,Мещанский,Москва,Москва,5.0,3.0,55.773511,37.635328,branch
