title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
ВТБ Банк,банк,Банки,"9-я Парковая улица, 59 к1",1 этаж,105215.0,Северное Измайлово,Москва,Москва,3.8,44.0,55.807754,37.798357,branch
Альфа-банк,,Банки,"Носовихинское шоссе, 7",1 этаж,143965.0,,Реутов,Московская область,4.8,163.0,55.745319,37.858487,branch
Альфа-банк,,Банки,"Лермонтовский проспект, 10 к1",,109145.0,Выхино-Жулебино,Москва,Москва,4.7,167.0,55.700389,37.852468,branch
Перово Поле,бизнес-центр,Бизнес-центры,"3-й Перова Поля проезд, 8 ст11",,111141.0,Перово,Москва,Москва,4.3,4.0,55.752548,37.771599,branch
Первомайский,бизнес-центр,Бизнес-центры,"Нижняя Первомайская улица, 43а",1 этаж,105203.0,Восточное Измайлово,Москва,Москва,,,55.79151,37.80747,branch
Маяк,торгово-деловой комплекс,Бизнес-центры; Торговые центры,"Новая улица, 3",,143960.0,,Реутов,Московская область,4.7,6.0,55.757531,37.851931,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"Новогиреевская улица, 31/45",1 этаж,111397.0,Перово,Москва,Москва,4.7,20.0,55.753959,37.799572,branch
Сокольники,бизнес-центр,Бизнес-центры,"Бабаевская улица, 6",,107014.0,Сокольники,Москва,Москва,4.6,2.0,55.79039,37.688548,branch
Альфа-банк,,Банки,"Сокольническая площадь, 9",,107014.0,Сокольники,Москва,Москва,2.0,7.0,55.789949,37.680499,branch
Буракова 29,бизнес-центр,Бизнес-центры,"улица Буракова, 29",,105118.0,Соколиная Гора,Москва,Москва,5.0,3.0,55.757201,37.735596,branch
На Шумкина,бизнес-центр,Бизнес-центры,"улица Шумкина, 20 ст1",,107113.0,Сокольники,Москва,Москва,4.5,7.0,55.787311,37.670904,branch
Aбс,бизнес-центр,Бизнес-центры,"Семёновский переулок, 6",,107023.0,Соколиная Гора,Москва,Москва,4.5,7.0,55.78332,37.714022,branch
Ханой-Москва,торгово-деловой центр,Бизнес-центры,"Ярославское шоссе, 146 к2",,129347.0,Ярославский,Москва,Москва,4.6,12.0,55.878903,37.729688,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"улица Дмитриевского, 21",1 этаж,111675.0,Косино-Ухтомский,Москва,Москва,3.9,11.0,55.709389,37.894673,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Электронные подписи; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий,"Рязанский проспект, 69",,109456.0,Рязанский,Москва,Москва,4.0,7.0,55.718612,37.786906,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"Рязанский проспект, 58/1",1 этаж,109377.0,Выхино-Жулебино,Москва,Москва,3.9,22.0,55.715016,37.797327,branch
Газпромбанк,,Банки,"Лермонтовский проспект, 6",,109145.0,Выхино-Жулебино,Москва,Москва,2.5,30.0,55.702427,37.848614,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Электронные подписи; Факторинг; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий,"Щёлковское шоссе, 34","1, 2 этаж",105425.0,Северное Измайлово,Москва,Москва,3.4,8.0,55.809505,37.785538,branch
Банк Казани,коммерческий банк экономического развития,Банки,"улица Стромынка, 5",1 этаж,107014.0,Сокольники,Москва,Москва,5.0,4.0,55.791094,37.68454,branch
СберБанк,,Банки; Ипотечные кредиты; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи; Обмен валюты,"Сокольническая площадь, 9",1 этаж,107014.0,Сокольники,Москва,Москва,3.9,16.0,55.789899,37.68108,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"Измайловский проспект, 61 ст1",1 этаж,105037.0,Измайлово,Москва,Москва,4.2,6.0,55.788784,37.783719,branch
ВТБ Банк,банк,Банки,"Носовихинское шоссе, 17в",1 этаж,143965.0,,Реутов,Московская область,3.3,12.0,55.747296,37.871809,branch
