title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Coffeekaldi`s,кофейня,Кофейни; Доставка еды,"Мантулинская улица, вл5 ст2",,123100.0,Пресненский,Москва,Москва,4.4,14.0,55.754766,37.551082,branch
Coffeelovka,кофейня,Кофейни,"улица Двинцев, 12 к1 блок С",1 этаж,127018.0,Марьина Роща,Москва,Москва,1.0,1.0,55.796336,37.600688,branch
Coffeeshop Company,,Кофейни,"шоссе Энтузиастов, 3 к2",,111033.0,Лефортово,Москва,Москва,4.4,7.0,55.748014,37.692811,branch
Coffeeshop company,венская кофейня,Кофейни,"Новослободская улица, 23","1, 2 этаж",127055.0,Тверской,Москва,Москва,4.7,45.0,55.781815,37.598504,branch
Coffeeshop company,венская кофейня,Кофейни; Доставка еды,"площадь Киевского вокзала, 2",2 этаж,121059.0,Дорогомилово,Москва,Москва,4.6,352.0,55.744406,37.566785,branch
Coffeeshop company,венская кофейня,Кофейни,"Лаврушинский переулок, 17 ст2",,119017.0,Якиманка,Москва,Москва,3.7,267.0,55.741049,37.622659,branch
Cometodeema,кофейня,Кофейни,"Татарская улица, 14",1 этаж,115054.0,Замоскворечье,Москва,Москва,4.8,19.0,55.733642,37.637976,branch
Core bistro,,Кофейни,"1-й Тверской-Ямской переулок, 11",1 этаж,125047.0,Тверской,Москва,Москва,,,55.773071,37.597411,branch
Cosmic Latte,кофейня,Кофейни,"Якиманский переулок, 6 ст1",1 этаж,119049.0,Якиманка,Москва,Москва,4.6,74.0,55.733347,37.610094,branch
Cosmic Latte,кофейня,Кофейни,"улица Заморёнова, 12 ст1",1 этаж,123242.0,Пресненский,Москва,Москва,4.6,46.0,55.759617,37.573511,branch
Cosmic Latte,кофейня,Кофейни,"Ходынская улица, 2",1 этаж,123022.0,Пресненский,Москва,Москва,4.5,20.0,55.770313,37.565098,branch
Cosmic Latte,кофейня,Кофейни,"улица Новый Арбат, 21",2 этаж; центр Hyundai motorstudio,119019.0,Арбат,Москва,Москва,4.8,32.0,55.7522,37.584634,branch
Cream soda,кофейня,Кофейни; Доставка еды,"Лесная улица, 5",1 этаж,125196.0,Тверской,Москва,Москва,4.3,50.0,55.777614,37.586887,branch
Cream soda,кофейня,Кофейни; Доставка еды,"Мясницкая улица, 15","1, 2 этаж",101000.0,Красносельский,Москва,Москва,4.5,204.0,55.763068,37.635141,branch
CrmblBrd,кондитерская,Кофейни; Кондитерские изделия,"улица Крымский Вал, 6",1 этаж,119049.0,Якиманка,Москва,Москва,5.0,3.0,55.730824,37.610439,branch
Croissant Atelier,кофейня,Кофейни,"улица Большая Дмитровка, 23 ст1",,125375.0,Тверской,Москва,Москва,,,55.76579,37.61013,branch
Croissant Atelier,кофейня,Кофейни,"Климентовский переулок, 9/1",2 этаж,119017.0,Замоскворечье,Москва,Москва,5.0,3.0,55.740848,37.626169,branch
