title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
ВкусВилл,супермаркет,Супермаркеты,"Береговой проезд, 3",1 этаж,121087.0,Филёвский парк,Москва,Москва,,,55.75797,37.509752,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Ладожская улица, 11",1 этаж,105005.0,Басманный,Москва,Москва,4.9,16.0,55.771873,37.684034,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Мясницкая улица, 17 ст1",1 этаж,101000.0,Красносельский,Москва,Москва,4.8,57.0,55.763547,37.635606,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"улица Большая Полянка, 9",1 этаж,119180.0,Якиманка,Москва,Москва,4.2,11.0,55.740175,37.617384,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Большая Филёвская улица, 3 к3",1 этаж,121087.0,Филёвский парк,Москва,Москва,5.0,8.0,55.748849,37.517134,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"улица Верхняя, 20 к1",1 этаж,125040.0,Беговой,Москва,Москва,5.0,2.0,55.779008,37.574281,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка еды; Доставка продуктов,"Садовнический проезд, 6",1 этаж,115035.0,Замоскворечье,Москва,Москва,4.7,23.0,55.741611,37.629416,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка еды,"улица Госпитальный Вал, 22/2",1 этаж,111020.0,Лефортово,Москва,Москва,4.4,9.0,55.773772,37.711902,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Шмитовский проезд, 39 к2",1 этаж,123290.0,Пресненский,Москва,Москва,4.4,22.0,55.753428,37.524886,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды,"улица 1905 года, 11 ст1",1 этаж,123022.0,Пресненский,Москва,Москва,4.7,21.0,55.764764,37.560619,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"улица Мельникова, 3 к1",1 этаж,109316.0,Южнопортовый,Москва,Москва,4.8,26.0,55.726854,37.676953,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Лесная улица, 45",1 этаж,127055.0,Тверской,Москва,Москва,4.4,5.0,55.781083,37.592019,branch
