address,lat,lon,year,total_apartments,inhab_count,under_24_num,between_25_34_num,between_35_44_num,between_45_54_num,between_55_64_num,over_65_num,men_num,women_num,with_children_num,with_pets_num,with_car_num,median_income_pop,avg_hcs_cost_pop
"Россия, Москва, улица Мастеркова, 1",55.710093,37.658877,2011.0,,681.9617224880384,125.4127607655503,193.4043444976077,178.1284019138756,110.4096028708134,54.55693779904307,19.98147846889953,359.2574354066986,322.7042870813398,141.9162344497608,156.8511961722488,207.1117751196173,80710169.85645935,7607283.014354068
"Россия, Москва, Берёзовая аллея, 5",55.853769,37.610007,1979.0,,1082.045933014354,143.1546769377991,242.2700844019139,291.1785605741627,236.1024225837321,111.342526507177,58.10586660287082,622.7174344497608,459.3284985645934,272.7837797129187,187.7349693779905,455.6495423923445,103028085.5578948,9506855.567464117
"Россия, Москва, Благодать, улица Генерала Трошева, 36",55.565534,37.343812,2012.0,,61.37655502392345,16.97675511961723,22.8504914354067,16.32616363636364,4.572553349282297,0.6505914832535886,,58.11132229665073,3.265232727272728,7.181056937799043,3.265232727272728,18.93466722488039,5548931.586602871,
"Россия, Москва, 3-я Мытищинская улица, 14а",55.804089,37.645734,1955.0,,306.0,45.3798,67.56479999999999,86.8734,63.9234,28.4274,13.8312,164.0772,141.9228,64.4436,66.0042,106.947,33743538.0,3458412.0
"Россия, Москва, Чапаевский переулок, 3",55.79848,37.520671,2006.0,,62.0,11.2406,14.7436,17.1182,11.5506,5.084,2.2692,30.2126,31.7874,17.8002,14.7126,32.5128,11100542.0,1021760.0
"Россия, Москва, Большой Афанасьевский переулок, 28",55.749587,37.597773,2012.0,,37.0,6.6674,8.8134,9.4128,6.597099999999999,3.7629,1.7464,18.4186,18.5814,9.3573,7.7626,14.4485,5172822.0,446479.0
"Россия, Москва, 2-й Мосфильмовский переулок, 10",55.72425,37.524296,1964.0,,190.9492822966508,13.44282947368421,37.65519846889953,63.87253492822968,51.09802794258374,16.13521435406699,8.745477129186604,129.1008097607656,61.84847253588518,58.48776516746412,47.06899808612441,162.0395609569378,42666280.48421054,3818221.848803828
"Россия, Москва, Мичуринский проспект, 9 к4",55.700716,37.508361,2000.0,,581.9406698564594,145.1941971291866,102.0141994258373,137.3961921531101,102.7125282296651,59.88169492822967,34.68366392344498,306.5081508133972,275.4325190430623,148.3948708133971,105.2148731100478,241.7963483253589,70787263.08133972,7611202.021052632
"Россия, Москва, Мосфильмовская улица, 98 к1 / улица Лобачевского, 124",55.698632,37.474517,2021.0,,1043.401435406699,216.818818277512,277.7534621052632,317.5070567942584,150.2498066985646,64.48220870813398,16.48574267942584,718.7992488516747,324.602186555024,211.7061512440192,145.9718608133972,479.9646602870814,138964376.7732058,17389328.32248804
"Россия, Москва, Бережковская набережная, 12",55.73805,37.564399,1943.0,,836.5397129186604,39.31736650717704,174.0839142583732,275.1379115789474,218.9224428708134,72.94626296650719,56.13181473684211,269.4494415311005,567.0902713875599,247.0301772248804,190.8983624880383,432.3237236363636,143259098.9167464,9938928.329186603
"Россия, Москва, Воробьёвское шоссе, 4",55.727549,37.535692,2017.0,,,,,,,,,,,,,,,
"Россия, Москва, Ленинский проспект, 111к1",55.661333,37.509352,2009.0,,1468.490909090909,189.5821763636364,427.4777036363637,470.3576381818182,220.4204854545455,115.8639327272728,44.64212363636364,1009.000103636364,459.4908054545455,424.5407218181819,278.4258763636364,1133.96868,222773007.8909091,20818795.61818182
"Россия, Москва, Тверская улица, 12 ст8",55.764075,37.609164,1903.0,,205.0,39.7495,52.48,53.05399999999999,34.7065,17.425,7.605499999999999,92.43450000000001,112.5655,49.7945,46.0225,75.15299999999999,29900890.0,2380255.0
"Россия, Москва, улица Гамалеи, 4",55.798272,37.464823,1961.0,,90.92822966507178,8.18354066985646,19.53138373205742,22.83207846889952,20.58615119617225,12.40261052631579,7.392465071770337,44.34569760765551,46.58253205741627,28.2423081339713,20.84984306220096,38.40808421052632,9185387.904306222,747611.9043062202
"Россия, Москва, Люберецкие Поля м-н, Рождественская улица, 4",55.698716,37.91465,2011.0,,561.4818181818183,79.56197363636366,190.3423363636364,201.7965654545455,62.38063000000001,22.90845818181819,4.435706363636365,334.8677563636364,226.6140618181819,245.7044436363637,131.7797827272728,270.5780881818183,63728186.36363638,6454794.981818183
"Россия, Москва, Лухмановская улица, 15",55.721447,37.896294,2006.0,,418.2698564593302,37.85342200956939,68.88904535885167,133.8881810526316,87.71118889952153,63.45153722488038,26.4764819138756,202.4426105263158,215.8272459330144,148.8204149282297,107.2443911961723,203.9483820095694,47487849.8832536,4460011.479425838
"Россия, Москва, Кутузовский проспект, 4/2",55.750134,37.562792,1957.0,,1107.051196172249,144.4701811004785,272.5560044976077,307.7602325358852,212.4431245454546,109.1552479425837,60.77711066985646,682.275652200957,424.7755439712918,235.9126099043062,186.2060111961723,475.1463733971292,173960917.915311,15841902.61722488
"Россия, Москва, Марьинский бульвар, 11",55.652931,37.762998,1995.0,,834.2665071770336,90.18420942583734,186.2917110526316,294.3292237320575,152.1702109090909,71.5800663157895,39.7945123923445,430.8986509569378,403.3678562200958,283.4003324880383,249.9462455502393,378.1730077033494,94565777.12153111,8973370.551196175
"Россия, Москва, Большой Гнездниковский переулок, 3",55.761862,37.604211,2005.0,,1.0,0.1122,0.1896,0.2993,0.2167,0.1252,0.05690000000000001,0.3847,0.6153,0.3052,0.2487,0.4668,171447.0,12797.0
"Россия, Москва, Мосфильмовская улица, 8",55.723592,37.527256,2011.0,,1284.361244019139,90.41903157894738,253.2760373205742,429.618836124402,343.6950688995216,108.5285251196172,58.82374497607656,868.3566370813398,416.0046069377991,393.3998490430622,316.5950466507177,1089.908951674641,286981529.4473684,25682087.4354067
"Россия, Москва, Автозаводская улица, 23Б к2",55.70108,37.651347,2018.0,,3434.813875598087,529.648299617225,924.6518953110051,1030.787644066986,538.2353343062201,273.4111844976077,137.7360364114833,2100.73216631579,1334.081709282297,806.4942979904308,609.6794629186604,1393.847470717703,442376548.6660288,36700986.26076556
"Россия, Москва, Филипповский переулок, 8с1",55.748579,37.598555,2002.0,,1.0,0.1248,0.2055,0.2716,0.2105,0.1226,0.0649,0.5191,0.4809,0.2407,0.1974,0.4075,149803.0,13638.0
"Россия, Москва, Коробейников переулок, 1",55.737981,37.599789,2005.0,,1.0,0.1444,0.2675,0.2781,0.1748,0.09269999999999999,0.0426,0.3283,0.6717,0.2842,0.2432,0.4407,191023.0,13736.0
"Россия, Москва, Планетная улица, 24",55.802957,37.547538,1960.0,,181.8564593301436,22.24104497607656,36.8623043062201,49.33765741626794,37.29875980861245,21.93188899521531,14.1848038277512,100.4938794258373,81.36257990430623,45.02765933014355,33.09787559808613,75.01578947368422,19478463.50239235,1892398.315789474
"Россия, Москва, Тверская улица, 28 к2",55.769459,37.598977,1997.0,,1.0,0.1444,0.2213,0.2334,0.1872,0.1276,0.0861,0.4199,0.5801,0.2436,0.2252,0.3786,148544.0,11541.0
"Россия, Москва, улица Твардовского, 5 к2",55.796179,37.393954,1980.0,,654.6832535885169,37.25147712918661,164.9801799043063,186.3228539712919,133.0971054545455,69.20001990430623,63.89708555023925,212.9029940669857,441.7802595215312,303.3802197129187,175.6515169377991,282.1030139712919,80902483.06220098,7885659.789473686
"Россия, Москва, Озёрная улица, 35",55.669191,37.44756,2018.0,,893.3698564593302,203.0629683732058,230.668096937799,228.8813572248804,138.2936537799043,66.73472827751196,25.63971488038278,527.4455632535886,365.9242932057416,192.3425300956938,130.4319990430622,263.0974227272728,89219954.19473685,8656753.90909091
"Россия, Москва, улица Малая Полянка, 2",55.736427,37.616773,2007.0,,1.0,0.1592,0.215,0.2614,0.1956,0.1085,0.0603,0.4587,0.5413,0.2303,0.2175,0.3318,131425.0,10724.0
"Россия, Москва, Малый Новопесковский переулок, 8",55.749872,37.577586,2006.0,,1.0,0.1683,0.255,0.2438,0.198,0.09029999999999999,0.0446,0.5012,0.4988,0.2661,0.2339,0.4517,168122.0,12156.0
"Россия, Москва, Бирюлёвская улица, 6",55.600673,37.660646,1972.0,,222.7741626794259,29.13886047846891,52.26281856459331,64.84955875598087,42.0597619138756,25.24031263157895,9.22285033492823,120.3203252631579,102.453837416268,72.53526736842106,49.29992220095694,109.4712235406699,23156037.56555024,2368980.445933015
"3-й Крутицкий переулок, 11",55.731257,37.66601,,,718.3330143540671,89.21696038277514,157.8177632535885,204.3657425837321,148.4794340669857,83.03929645933016,35.48565090909092,298.6828673684211,419.6501469856461,185.1144177990431,160.9784285167464,244.089558277512,93180003.62296653,7539623.318660289
"Россия, Москва, Минская улица, 1Б",55.717028,37.501001,1998.0,,161.3976076555024,12.73427124401914,46.72460741626794,55.21412157894738,16.9951680861244,21.23992516746411,8.489514162679427,106.1834860765551,55.21412157894738,55.21412157894738,25.48468224880383,131.6681683253589,64780803.37511963,6667012.377033493
"Россия, Москва, Северное Чертаново м-н, 1а",55.636443,37.598373,2009.0,,2521.0,370.3349,516.3008,721.7623,513.2755999999999,258.4025,140.6718,1088.3157,1432.6843,,,,317182136.0,
"Россия, Москва, Котельническая набережная, 21",55.743517,37.644737,2018.0,,36.0,0.8964000000000002,2.7324,10.4328,13.3884,6.4476,2.106,16.524,19.476,9.9396,9.673200000000001,18.8964,6947532.0,545652.0
"Россия, Москва, Новомосковский административный округ, Филимонковский район, Московский, улица Москвитина, 5к1",55.598823,37.360196,2016.0,,93.0,17.484,30.6807,28.1046,11.0484,3.859500000000001,1.8228,75.516,17.484,22.2084,9.114,57.2787,9709944.0,918933.0
"Россия, Москва, Большой Лёвшинский переулок, 11",55.742164,37.588341,2003.0,,1.0,0.1502,0.2532,0.2833,0.1888,0.0901,0.0343,0.2446,0.7554000000000001,0.2446,0.2618,0.3433,194119.0,12772.0
"Россия, Москва, улица Коминтерна, 12",55.862544,37.677573,2019.0,,290.9703349282297,32.85055081339713,58.7760076555024,86.24360727272729,64.76999655502394,29.99904153110048,18.33113110047847,151.6537385645933,139.3165963636364,84.35230009569379,64.76999655502394,134.5737799043062,30232399.73971292,2662378.564593302
"Россия, Москва, Весковский переулок, 3",55.778796,37.598825,2007.0,,1.0,0.2521,0.2329,0.2264,0.1594,0.0873,0.04190000000000001,0.3979,0.6021,0.2247,0.2141,0.2948,125889.0,11293.0
"Россия, Москва, 2-й Зачатьевский переулок, 11",55.740022,37.601622,2008.0,,1.0,0.0343,0.1071,0.2525,0.297,0.2081,0.101,0.202,0.7979999999999999,0.2768,0.2343,0.3535,145440.0,13342.0
"Россия, Москва, Патриаршие пруды м-н, Большой Козихинский переулок, 8",55.762613,37.597886,1917.0,,25.0,5.7875,7.9625,6.2475,3.1,1.2975,0.605,11.945,13.055,5.5425,5.37,11.26,4688450.0,399925.0
"Россия, Москва, Смирновская улица, 3",55.737778,37.706737,1975.0,,145.4851674641149,21.44451368421053,31.90489722488039,42.62715406698565,25.85271425837321,17.88012708133972,5.775761148325359,88.5568214354067,56.92834602870815,26.81291636363637,20.62979674641149,51.29807004784689,12412939.97320574,1230368.061244019
"Россия, Москва, Яхромская улица, 9 к3",55.885156,37.538543,1995.0,,238.6866028708134,17.59120263157895,43.65577966507178,81.67855550239236,53.51353636363638,30.98152105263158,11.26600765550239,133.7838409090909,104.9027619617225,62.65523325358852,52.79747655502393,74.63730071770335,22520319.66746412,2041486.514354067
"Россия, Москва, Норильская улица, 3",55.876627,37.694606,1975.0,,327.3416267942584,34.50180746411483,56.79377224880384,96.20570411483256,73.48819521531101,45.20587866028709,21.14626909090909,154.3088428708134,173.032783923445,96.63124822966509,78.16918047846892,132.0496122488039,28790350.75980862,2624625.163636364
"Россия, Москва, Никитский бульвар, 12",55.755525,37.60054,1914.0,,245.0,38.2935,66.5175,63.8225,46.2805,20.0165,10.0695,110.4705,134.5295,58.065,52.773,97.21600000000001,43853285.0,3072300.0
"Россия, Москва, улица Пречистенка, 27",55.740452,37.591348,1910.0,,,,,,,,,,,,,,,
"Россия, Москва, Базовская улица, 14",55.877214,37.512355,1988.0,,922.9215311004785,80.94021827751197,154.9585250717703,297.1807330143541,185.7841042105263,134.2850827751196,69.77286775119617,435.4343783732058,487.4871527272728,269.7699635406699,194.1826901435407,372.1219613397129,90163896.05933015,8937572.107177034
"Россия, Москва, Хорошёвское шоссе, 16к1",55.774598,37.54595,2007.0,,509.198086124402,76.68523177033494,112.430937416268,131.5767854545455,101.5850181818182,57.53938373205743,29.38072956937799,239.7304589473684,269.4676271770335,127.4522809569378,114.1112911004785,184.2787873684211,65818435.41435408,5409211.268899522
"Россия, Москва, пос. подсобного хозяйства ""Воскресенское"", посёлок подсобного хозяйства Воскресенское, 24",55.524016,37.445101,1977.0,,206.0,23.69,45.0728,66.7234,44.0428,21.1356,5.356,121.4576,84.5424,49.9138,33.1042,107.2024,19585450.0,2253846.0
"Россия, Москва, квартал 137а Самаркандский Бульвар, к5",55.700086,37.819297,1996.0,,625.1315789473686,86.45569736842108,126.4641184210527,180.0378947368421,116.3369868421053,80.51694736842109,35.31993421052633,297.3125789473685,327.8190000000001,198.7293289473685,134.5283157894737,236.1747105263158,56101808.42105264,6016891.447368423
"Россия, Москва, Котельническая набережная, 25 к2",55.743014,37.64578,1939.0,,178.0,4.4322,13.5102,51.5844,66.1982,31.8798,10.413,81.702,96.29800000000002,49.1458,47.82860000000001,93.43220000000001,34351686.0,2697946.0
"Россия, Москва, улица Крылатские Холмы, 37",55.760352,37.419395,2006.0,,613.7655502392346,46.46205215311006,78.19373110047849,192.1086172248804,138.0358722488039,84.88377559808615,74.14287846889954,284.5417090909091,329.2238411483254,193.3975248803828,142.5163607655503,324.743352631579,80099473.1339713,7017795.301435408
"Россия, Москва, Чапаевский переулок, 3",55.799163,37.520317,2006.0,,62.0,8.68,11.2902,16.1014,13.361,8.153,4.4144,30.9566,31.0434,,,,7180592.0,
"Россия, Москва, Большой Лёвшинский переулок, 11",55.742215,37.588524,2003.0,,1.0,0.1502,0.2532,0.2833,0.1888,0.0901,0.0343,0.2446,0.7554000000000001,0.2446,0.2618,0.3433,194119.0,12772.0
"Россия, Москва, Береговой проезд, 1а",55.757073,37.511701,2020.0,,234.1401913875598,36.3853857416268,67.15140688995216,78.50720617224881,32.70938473684211,13.32257688995216,6.087644976076556,115.8057386602871,118.3344527272727,74.83120516746412,54.97611693779905,133.6003932057417,48840473.22248805,3216852.089473685
"Россия, Москва, Мичуринский проспект, 56",55.695663,37.484178,2020.0,,2566.449282296651,276.6632326315789,563.5922623923445,797.1391470813397,505.8471535406699,268.19395,155.0135366507177,1221.373213444976,1345.076068851675,861.0437342105263,551.0166609090909,1297.853402057416,478776246.5110048,29686118.84832536
"Россия, Москва, Багратионовский проезд, 5а к1",55.743233,37.510821,2022.0,,1634.434928229665,295.6692785167464,455.8439014832537,513.0491239712919,242.8770303349282,100.0274176076555,27.13161980861244,1024.463813014354,609.9711152153111,406.1570796650719,236.1758471291866,640.8619353588517,221563998.8708134,23993504.74641149
"Россия, Москва, улица Мишина, 32",55.796025,37.564671,1956.0,,113.6602870813397,11.21827033492823,22.86844976076556,30.43822488038278,25.33487799043062,14.41212440191388,9.388339712918661,53.73858373205742,59.9217033492823,29.85855741626795,26.72153349282297,44.63439473684211,15521107.82296651,1349147.607655503
"Россия, Москва, Кочновский проезд, 4 к2",55.806315,37.545486,2008.0,,1.0,0.3067,0.1948,0.2444,0.1531,0.0667,0.0343,0.6143,0.3857,0.2792,0.1487,0.4215,124301.0,19021.0
"Россия, Москва, Большая Черёмушкинская улица, 40 к2",55.678169,37.580948,1953.0,,38.0,8.8654,16.4654,6.3346,6.3346,,,26.6,11.4,13.9346,8.8654,22.8,7201950.0,573078.0
"Россия, Москва, улица Маршала Полубоярова, 4 к2",55.687577,37.861599,1995.0,,761.5239234449762,73.48705861244021,155.5793375598086,225.0303193779905,151.4671083732057,104.5572346889952,51.32671244019139,302.0203880382775,459.5035354066986,264.9341729665072,269.6556212918661,303.92419784689,87914129.34210527,10693318.93301436
"Россия, Москва, Новочерёмушкинская улица, 71/32 / улица Каховка, 32/71",55.661989,37.561619,1996.0,,1.0,0.178,0.1579,0.266,0.2017,0.1256,0.0708,0.5233,0.4767,0.2872,0.2234,0.4975,126516.0,11250.0
"Россия, Москва, Сокол, улица Сурикова, 4",55.801861,37.506149,1928.0,,,,,,,,,,,,,,,
"Россия, Москва, улица Архитектора Власова, 6",55.679878,37.550907,2005.0,,1.0,0.0595,0.131,0.3452,0.25,0.1786,0.0357,0.3452,0.6548,0.5357,0.1905,0.6548,186157.0,15801.0
"Россия, Москва, Патриаршие пруды м-н, Большой Козихинский переулок, 25",55.764755,37.594591,2014.0,,1.0,0.1728,0.2295,0.2508,0.2085,0.1005,0.0381,0.3649,0.6351,0.2892,0.2367,0.3942,152871.0,12773.0
"Россия, Москва, улица Правды, 6/34",55.7836,37.577939,1959.0,,176.0,25.432,39.3184,49.1568,33.44,19.0256,9.627199999999998,101.992,74.008,40.49760000000001,37.3296,78.0384,22287408.0,1887072.0
"Россия, Москва, 1-я Магистральная улица, 25",55.77082,37.518037,2023.0,,1200.252631578948,305.3442694736843,365.5969515789474,310.6253810526316,155.5527410526316,52.5710652631579,10.56222315789474,1048.420673684211,151.8319578947369,131.6677136842106,71.2950063157895,324.7883621052632,104352364.2947369,12823499.11578947
"Россия, Москва, Большой Козихинский переулок, 14с2",55.763503,37.596534,2004.0,,35.0,8.1025,11.1475,8.7465,4.34,1.8165,0.847,16.723,18.277,7.7595,7.518000000000001,15.764,6563830.0,559895.0
"Россия, Москва, Земледельческий переулок, 11",55.740778,37.578259,2004.0,,10.0,1.041,1.625,2.894,2.537,1.288,0.614,5.52,4.48,2.517,2.111,4.222,1285970.0,118000.0
"Россия, Москва, Багратионовский проезд, 8 к2",55.746342,37.510629,1961.0,,118.2066985645933,17.55369473684211,29.23251655502393,34.01988784688996,21.11171636363636,10.68588555023924,5.614818181818183,65.41558698564594,52.79111157894737,28.87789645933015,23.70044306220096,40.42669090909092,15853764.20478469,1287034.533971292
"Россия, Москва, Береговой проезд, 5 к2",55.756348,37.508979,2015.0,,99.0,14.1471,28.6704,31.6305,14.4936,7.1478,2.9205,48.0744,50.9256,30.2841,22.7898,48.76739999999999,18488349.0,1433817.0
"Россия, Москва, Большой Афанасьевский переулок, 28",55.749525,37.597867,2012.0,,37.0,6.6674,8.8134,9.4128,6.597099999999999,3.7629,1.7464,18.4186,18.5814,9.3573,7.7626,14.4485,5172822.0,446479.0
"Россия, Москва, Кавказский бульвар, 51 к2",55.628182,37.639593,2023.0,,2773.311004784689,431.2498612440192,826.7240105263159,843.0865454545456,460.6469578947369,180.5425464114833,31.06108325358853,1984.026692822967,789.2843119617227,567.9740937799045,363.0264105263158,1339.509215311005,313436836.4497608,34577641.60765551
"Россия, Москва, Ленская улица, 2/21",55.865733,37.674031,1942.0,,226.0,28.3178,44.9288,66.85079999999999,47.6408,24.3628,13.899,114.9662,111.0338,70.286,49.10980000000001,82.4674,22991658.0,2570298.0
"Россия, Москва, Мытная улица, 40 к1",55.722947,37.616278,2020.0,,238.6866028708134,23.10486315789474,61.60501220095694,84.0654215311005,48.76367296650719,14.75083205741627,6.420669617224881,159.1323581339713,79.55424473684211,51.96207344497608,48.76367296650719,115.5004471291866,39468977.96411484,3252582.337320575
"Россия, Москва, Мытная улица, 40 к2",55.722522,37.615731,2021.0,,286.4239234449761,41.50282650717704,59.14654019138757,79.48263875598087,60.40680545454546,32.73825444976077,13.14685808612441,161.7149471770335,124.7089762679426,66.67948937799045,60.77915655502394,131.812289569378,38949070.80574164,4274304.209569379
"Россия, Москва, Янтарный проезд, 9",55.86857,37.681246,2007.0,,207.0,33.5547,53.0748,55.8693,36.5148,19.0233,8.9631,126.6012,80.39880000000001,61.7067,36.6183,102.1752,19808865.0,2142657.0
"Россия, Москва, Мосфильмовская улица, 8",55.723722,37.527248,2011.0,,1284.361244019139,90.41903157894738,253.2760373205742,429.618836124402,343.6950688995216,108.5285251196172,58.82374497607656,868.3566370813398,416.0046069377991,393.3998490430622,316.5950466507177,1089.908951674641,286981529.4473684,25682087.4354067
"Россия, Москва, Ленинградский проспект, 29 к3",55.784352,37.561544,2018.0,,1557.145933014354,230.1461688995215,378.8536055023924,464.4966318181819,295.7020126794259,128.7759686602871,59.17154545454546,849.4231064593303,707.7228265550241,,,,273596769.0143541,
"Россия, Москва, Комсомольский проспект, 41",55.721438,37.575459,1955.0,,452.0,37.56120000000001,56.3644,111.6892,106.4912,80.3656,59.4832,177.4552,274.5448,115.8928,128.4132,216.1012,70635848.0,5456996.0
"Россия, Москва, улица Маршала Бирюзова, 21",55.794796,37.490353,1947.0,,71.0,9.854800000000001,15.0662,18.0908,14.2355,8.882100000000001,4.863499999999999,32.9795,38.0205,17.1962,16.1738,22.8691,8259359.0,726046.0
"Россия, Москва, Дмитровское шоссе, 151 к3",55.896186,37.541434,1999.0,,95.47464114832538,16.87991655502393,21.76821818181819,25.73996325358852,19.99238985645934,8.287198851674642,2.816501913875598,56.043614354067,39.43102679425838,20.67025980861244,16.58394516746412,31.22975511961723,8309062.544497609,949495.3062200958
"Россия, Москва, Берёзовая аллея, 19 к6",55.849365,37.625369,2023.0,,943.3803827751198,109.9038145933014,237.4488423444976,275.3727337320574,186.1289495215311,89.8098124401914,44.71623014354068,618.4801789473686,324.9002038277512,264.052169138756,172.5442720095694,621.0273059808613,111624540.4114833,11379054.1770335
"Россия, Москва, Берёзовая аллея, 19 к3",55.850081,37.622418,2023.0,,1057.04066985646,123.1452380382776,266.0571366028709,308.5501715311005,208.5541241626795,100.6302717703349,50.10372775119618,692.995863157895,364.0448066985646,295.865683492823,193.3327385167464,695.8498729665073,125073280.2200957,12750024.55980862
"Россия, Москва, Шелепихинская набережная, 42 к2",55.767502,37.500329,2020.0,,784.2559808612441,163.9095,280.9204923444976,175.5949141148326,152.1456602870813,11.68541411483254,,433.066152631579,351.1898282296651,163.9095,128.7748320574163,362.8752423444977,81455963.19617225,
"Россия, Москва, Измайловский проезд, 13",55.801056,37.766738,1993.0,,616.0387559808613,66.71699727272727,77.86729875598087,195.7155127751196,160.1084726794259,75.58795535885167,40.04251913875598,438.1267632535886,177.9119927272727,184.5652112918661,157.8907331578947,384.716203110048,83226835.93301436,13895986.21866029
"Россия, Москва, Береговая улица, 4 к2",55.828359,37.467814,2004.0,,1.0,0.0694,0.2222,0.3611,0.2222,0.09720000000000001,0.0278,0.09720000000000001,0.9028,0.3056,0.3194,0.5139,216288.0,19965.0
"Россия, Москва, Новоалексеевская улица, 16 к2",55.808289,37.647821,2020.0,,3000.631578947369,414.3872210526317,712.3499368421052,944.5988210526317,538.313305263158,263.1553894736842,127.8269052631579,1556.4276,1444.203978947369,925.3947789473684,677.5426105263158,1653.348,542805250.7368422,56597912.84210527
"Россия, Москва, 1-й Амбулаторный проезд, 2",55.811634,37.535757,1968.0,,400.0842105263158,82.5773810526316,81.13707789473685,107.1025431578947,72.17519157894736,42.92903578947369,14.16298105263158,262.3352168421052,137.7489936842105,75.97599157894737,75.01578947368422,178.7976336842105,36990185.76842105,3639165.978947368
"Россия, Москва, улица Академика Пилюгина, 24 к1",55.671254,37.532183,2001.0,,1.0,0.1093,0.1237,0.3361,0.2175,0.1268,0.0866,0.534,0.466,0.3474,0.2361,0.4753,138060.0,9842.0
"Россия, Москва, улица Большая Ордынка, 67",55.73113,37.624418,1914.0,,49.0,4.067,8.908199999999999,13.4113,11.2112,7.188300000000001,4.214,18.8846,30.1154,14.6069,12.1569,22.0696,8863659.0,614558.0
"Россия, Москва, Нахимовский проспект, 7 к2",55.663197,37.609919,1981.0,,434.1822966507178,57.91991837320575,101.7289121052632,118.7488581339713,86.66278641148327,51.10325631578948,18.01856531100479,253.6058794736842,180.5764171770335,136.2898229186603,92.00322866028709,208.7982664593302,49869744.41100479,5169374.423923446
"Россия, Москва, бульвар Дмитрия Донского, 11к2",55.566181,37.578612,2002.0,,768.3435406698566,75.22083263157896,158.3556037320574,230.1188904306221,155.0517265071771,100.4993351196172,49.09715224880383,313.2536615311005,455.089879138756,257.548754832536,185.8623024880383,295.0439196172249,94977250.09282298,8413361.77033493
"Россия, Москва, 1-я улица Машиностроения, 10",55.714279,37.672894,2012.0,,2232.288038277512,424.8044136842107,574.5909410526317,602.0480839234451,382.1677121531102,179.0295006698565,69.87061559808613,1386.250871770335,846.0371665071772,484.6297331100479,361.1842045933015,725.7168412440193,248429103.4918661,23441256.68995216
"Россия, Москва, улица Дыбенко, 7/1",55.878344,37.479239,2021.0,,2780.13062200957,587.4416004306221,637.7619646889954,727.5601837799045,519.8844263157895,235.7550767464115,71.44935698564593,1500.992522822967,1279.138099186603,678.351871770335,517.9383348803829,904.3764913397131,279536573.7818182,28924478.99138756
"Россия, Москва, улица Ефремова, 19 к1",55.7227,37.570703,2015.0,,1.0,0.0641,0.141,0.2804,0.2388,0.1747,0.101,0.3718,0.6282,0.2724,0.2596,0.4696,155654.0,14589.0
"Россия, Москва, Варшавское шоссе, 282 к2",55.517388,37.572405,2023.0,,1018.396172248804,165.5912176076555,302.3618235406699,312.5457852631579,149.2968788516747,66.09391157894738,22.50655540669857,621.1198254545455,397.2763467942584,272.8283345454545,162.4341894736842,426.8098357894737,103124833.1942584,10862213.57320574
"Россия, Москва, Мосфильмовская улица, 88 к4 ст1",55.70305,37.491203,2015.0,,972.9320574162681,120.8381615311005,260.453911770335,349.9636610526317,177.0736344497608,39.59833473684212,25.00435387559809,545.8148842105264,427.1171732057417,349.9636610526317,250.0435387559809,702.067772631579,249569720.8440192,20543460.3923445
"Россия, Москва, улица Льва Толстого, 23 к1",55.734944,37.584165,2014.0,,1.0,0.1291,0.1952,0.2824,0.1948,0.1124,0.0861,0.4484,0.5516,0.2798,0.2225,0.4495,156946.0,13821.0
"Россия, Москва, Московский, Град Московский, Московская улица, 3",55.593166,37.366889,2011.0,,317.0,31.8268,65.5239,113.0105,62.29049999999999,30.1467,14.1382,159.4193,157.5807,118.4312,66.53829999999999,188.4565,39667478.0,3234985.0
"Россия, Москва, Береговая улица, 4 к10",55.829633,37.470455,2007.0,,1.0,0.1119,0.1716,0.291,0.2537,0.1493,0.0224,0.6418,0.3582,0.2463,0.1866,0.5373,172649.0,21150.0
"Малахитовая улица, 13 к1",55.831148,37.662839,,,806.988038277512,97.56485382775121,140.8194126794259,226.0373495215312,174.5515126794258,115.5606870813397,52.45422248803828,393.3259698564594,413.6620684210527,184.3967667464115,184.3967667464115,313.5955516746412,91662543.31578948,9289239.308612442
"Булатниковский проезд, 14 к5",55.582861,37.654674,,,431.909090909091,59.04197272727274,76.10238181818184,120.1571090909091,98.90718181818184,56.06180000000001,21.59545454545455,217.163890909091,214.7452,111.9940272727273,106.9406909090909,156.5238545454546,37268571.63636364,4099249.181818183
"Россия, Москва, Царицыно, 6-я Радиальная улица, 7/6 к3",55.603319,37.655686,2019.0,,1588.970813397129,245.8137848325359,486.8606572248805,501.3202916267944,242.6358432057417,89.93574803827752,22.56338555023924,1148.825898086124,440.1449153110048,324.4678400956939,228.1762088038278,684.3697293301436,163554354.7937799,16449025.86028708
"Россия, Москва, шоссе Энтузиастов, 86а к3",55.763521,37.798702,2018.0,,475.1000000000001,24.94275,63.33083000000001,136.30619,110.84083,91.64679000000002,47.9851,168.42295,306.6770500000001,141.5798,106.51742,214.50765,60630361.60000001,5280736.500000001
"Россия, Москва, Бутиковский переулок, 5",55.738299,37.602433,2003.0,,1.0,0.2165,0.2695,0.3417,0.137,0.03240000000000001,0.0029,0.4448,0.5552,0.2739,0.2062,0.5007,195083.0,19282.0
"Россия, Москва, Варсонофьевский переулок, 8 ст1",55.763148,37.626439,1892.0,,5.0,1.251,1.1925,1.233,0.7264999999999999,0.402,0.1945,2.7575,2.2425,1.1235,0.9119999999999999,1.7305,504890.0,52855.0
