lat,lon,price_per_m2,building_type,object_type,levels,ads_count
55.761006,37.689222,354448.9521398136,3,1,5,3
55.7610245680348,37.516418173923,802494.8582089553,2,1,32,1
55.761041,37.573366,580817.9050104667,3,1,7,4
55.761062,37.828802,276058.6319218241,1,1,12,1
55.761077,37.539724,406871.609403255,3,1,5,1
55.761097,37.555966,1650273.201352338,0,1,21,4
55.761102,37.556756,1759605.0120321964,0,1,21,2
55.761102,37.586634,543032.7868852459,3,1,7,1
55.761112,37.635961,1356289.184952978,0,1,5,2
55.761122,37.777535,366269.8412698413,0,1,6,2
55.761138,37.598474,1002865.329512894,3,1,6,1
55.761178,37.555238,1457330.5165883345,2,1,15,5
55.761183,37.613521,3333333.3333333335,2,1,6,1
55.761198,37.537092,429097.605893186,3,1,5,1
55.761219,37.784515,285935.11091689725,3,1,9,2
55.761229,37.597073,815789.4736842106,3,1,5,1
55.761234,37.642087,439576.54723127035,3,1,5,1
55.761249,37.547153,1142857.142857143,0,1,10,1
55.761259,37.512631,645081.3407799476,0,1,19,12
55.761264,37.637722,750000.0,3,1,6,1
55.761269,37.557322,1491615.665509901,0,1,21,10
55.761315,37.649912,591760.2996254682,3,1,5,1
55.761315,37.650603,533573.1414868105,3,1,6,1
55.761325,37.512505,614160.1651103554,0,1,37,12
55.761335,37.614231,2630028.512432406,0,1,6,4
55.761335,37.794028,349570.1587051804,2,1,16,5
55.76134,37.64312,867158.6715867158,3,1,10,1
55.761345,37.640461,1720683.629900314,0,1,5,7
55.761355,37.585637,777619.7137993225,3,1,8,2
55.761365,37.83421,301961.71050636977,1,1,12,3
55.761381,37.570186,551872.4696356276,0,1,12,2
55.761386,37.776817,259090.9090909091,3,1,6,1
55.761401,37.613422,3056535.251977705,2,1,6,8
55.761411,37.796948,323746.88961241784,2,1,21,23
55.761431,37.831668,342657.34265734267,4,1,9,1
55.761441,37.795419,329021.1489317742,0,1,21,5
55.761452,37.612919,2800000.0,2,1,5,1
55.761457,37.56812,618706.0478199719,3,1,14,1
55.761462,37.634452,480000.0,3,1,4,3
55.761497,37.55637,1634881.149806523,0,1,21,2
55.761502,37.598663,1328176.650854701,3,1,9,3
55.761502,37.731074,412698.4126984127,3,1,5,1
55.761512,37.785467,54755.0432276657,3,1,9,1
55.76152273103362,37.79672674603205,227842.66310483147,0,1,21,6
55.761528,37.637901,686813.1868131869,3,1,6,2
55.761538,37.554214,1462676.2804647891,2,1,18,7
55.761578,37.631469,1082192.42943838,3,1,8,6
55.761609,37.621121,2400000.0,0,1,7,1
55.761624,37.573995,470021.88183807436,1,1,9,1
55.761629,37.548151,1218361.0995795156,0,1,21,7
55.761634,37.592069,993150.6849315069,3,1,5,1
55.761644,37.550567,1096259.449905053,3,1,17,6
55.761644,37.596444,1168831.168831169,3,1,5,1
55.761649,37.593354,1441301.1673381568,0,1,9,4
55.761664,37.590542,1420515.3317285746,3,1,9,6
55.76168,37.601259,976425.6752675496,3,1,7,6
55.761685,37.792286,348871.3421016702,3,1,5,2
55.76172,37.604592,1417896.2201591511,0,1,6,2
55.76174,37.593704,1096774.1935483871,2,1,12,1
55.76174,37.608311,805555.5555555555,3,1,9,2
55.76174,37.641494,2663797.8989308486,2,1,6,10
55.76174,37.713566,472136.2229102168,0,1,12,1
55.761761,37.405426,442079.2079207921,2,1,25,1
55.761771,37.549184,1226699.8307918163,2,1,21,4
55.761776,37.741513,338000.0,3,1,5,1
55.761796,37.410026,414013.5211690534,1,1,17,7
55.761801,37.566629,187906.0402684564,3,1,12,1
55.761801,37.711976,322727.2727272727,1,1,16,1
55.761811,37.572279,546153.8461538461,4,1,9,1
55.761811,37.588593,632653.0612244898,3,1,9,1
55.761837,37.544072,492274.8447204969,3,1,5,2
55.761862,37.595393,1485306.1224489796,0,1,5,2
55.761918,37.600648,1494895.8768684773,3,1,7,11
55.761918,37.736258,356701.03092783503,3,1,8,1
55.761999,37.510888,643878.4635683917,2,1,19,5
55.762039,37.556568,1749493.670886076,0,1,15,2
55.762049,37.653954,787272.7272727273,3,1,5,2
55.762075,37.77935,307042.25352112675,3,1,9,1
55.76208,37.614186,575539.5683453238,2,1,6,1
55.7621,37.550064,1432001.6142050042,2,1,17,2
55.7621,37.590201,304568.52791878174,3,1,5,1
55.762105,37.734704,325107.26519190316,0,1,9,5
55.76211,37.784641,250000.0,3,1,9,1
55.762115,37.609631,728063.9207143689,3,1,8,6
55.76212,37.589015,835651.8105849583,3,1,9,1
55.762125,37.730697,464769.28698193963,3,1,5,3
55.762145,37.63447,711944.0888127107,3,1,5,4
55.762156,37.6448,800000.0,3,1,4,1
55.762176,37.593695,1412213.7404580154,3,1,10,1
55.762176,37.732575,270602.7060270603,3,1,5,1
55.762181,37.547531,1246297.3837019638,2,1,13,6
55.762242,37.64224,545218.4154386211,0,1,6,5
55.762247,37.54904,1126322.0583024884,0,1,20,2
55.762267,37.568632,544973.544973545,0,1,5,1
55.762277,37.780841,356980.2056697828,3,1,9,3
55.762308,37.616261,2376190.476190476,2,1,4,1
55.762313,37.582331,590979.7822706066,3,1,6,1
55.762328,37.595779,1018374.846876276,0,1,6,1
55.762338,37.556649,1434782.608695652,2,1,18,1
55.762419,37.713854,428888.8888888889,4,1,12,1
55.762434,37.648331,475798.1462409887,3,1,5,1
55.762439,37.596372,797142.8571428572,3,1,6,7
55.762449,37.591916,746185.6011980287,3,1,5,3
55.76246,37.567554,495000.0,3,1,6,1
55.762485,37.598878,1000000.0,3,1,6,1
55.76249,37.51626,812249.967731848,0,1,36,8
55.76253,37.717447,323725.0554323725,3,1,9,1
55.762535,37.649166,1123801.2915672308,3,1,6,3
55.762586,37.597809,817267.3931265717,3,1,4,2
55.762617,37.595833,1596772.868366534,3,1,6,2
55.762622,37.611113,804483.5578733884,0,1,9,2
55.762686601198,37.5509033598003,1391669.630669879,2,1,22,28
55.762693,37.565937,577380.9523809524,3,1,9,1
55.762703,37.661213,564285.7142857143,3,1,4,1
55.762713,37.650612,1000000.0,0,1,4,1
55.762718,37.597082,918727.9151943462,3,1,4,1
55.762718,37.742474,304504.5045045045,3,1,5,1
55.762728,37.589743,2500000.0,3,1,5,1
55.762753,37.50911,683777.8006071519,2,1,19,9
55.762753,37.542752,895315.6302126553,2,1,19,4
55.762753,37.600253,797176.0797342192,3,1,4,1
55.762763,37.595276,1145161.2903225806,0,1,6,2
55.762768,37.646839,580000.0,0,1,3,2
55.762789,37.480373,410407.2192998368,0,1,22,2
55.762794,37.651421,619928.3154121863,3,1,4,2
55.762804,37.555481,1650627.5702131046,0,1,21,3
55.7628136347022,37.5495944418019,1545523.82734655,2,1,23,28
55.762824,37.591728,676751.5923566879,3,1,9,1
55.762829,37.594611,1166666.6666666667,3,1,7,1
55.762839,37.606586,797169.8113207547,3,1,5,1
55.762844,37.482609,394157.9324690992,1,1,17,5
55.76285,37.626753,972050.445298411,3,1,3,7
55.76288,37.59259,1089251.0775862068,0,1,7,4
55.762885,37.59736,750000.0,3,1,4,1
55.762895,37.48534,392642.07301607117,1,1,17,4
55.762895,37.596183,835453.9257821509,3,1,5,4
55.76291,37.650109,1241192.5091483102,0,1,6,5
55.762936,37.57112,629586.224137364,3,1,5,4
55.762961,37.69807,375000.0,3,1,5,1
55.762981,37.591063,984848.4848484847,3,1,5,1
55.762986,37.588476,593545.4750620627,3,1,6,5
55.762996,37.549489,1310000.0,0,1,23,1
55.763007,37.633562,833333.3333333334,0,1,3,2
55.763017,37.489859,450391.6449086162,1,1,17,1
55.763022,37.778416,432222.22222222225,3,1,6,1
55.7630253528094,37.547566691786,1280532.339265523,2,1,10,25
55.763027,37.40813,383847.77534015925,1,1,17,4
55.763032,37.490892,415094.3396226415,1,1,17,1
55.763047,37.613746,1047619.0476190476,0,1,5,1
55.763057,37.508894,687215.1688993794,2,1,19,7
55.763062,37.593686,691666.6666666666,3,1,3,1
55.763066181902346,37.55025962963279,1447381.225887622,2,1,23,14
55.763072,37.58968,808823.5294117647,3,1,6,1
55.763108,37.634874,560770.7325362387,3,1,6,6
55.763123,37.594261,1128147.5461136352,3,1,9,6
55.763184,37.413233,474416.6235588659,0,1,10,4
55.763184,37.596947,964912.2807017544,3,1,4,1
55.7631856532211,37.5487790502604,1628634.5703295276,2,1,23,11
55.763194,37.573142,425257.7319587629,3,1,5,1
55.763224,37.597827,1078431.3725490195,3,1,6,1
55.763224,37.605409,799472.6859871661,3,1,10,8
55.763234,37.652238,730272.7272727272,3,1,4,3
55.763245,37.624822,625837.5822561343,3,1,5,3
55.76326,37.514985,754472.3553742733,2,1,24,7
55.76327,37.736294,335063.5593220339,0,1,7,2
55.76328,37.656173,708883.8855808944,0,1,10,4
55.76329,37.555319,1906887.2840286028,0,1,21,2
55.763295,37.555391,1573593.0735930735,2,1,21,2
55.763295,37.614096,624364.7234678625,0,1,2,1
55.763305,37.671723,380769.23076923075,3,1,5,1
55.76331,37.514985,702749.4314797923,2,1,24,4
55.763326,37.657601,515548.2815057283,0,1,8,1
55.763341,37.597073,1100478.4688995215,3,1,4,1
55.7633520020674,37.5501684345296,974809.8859315589,0,1,23,1
55.763356,37.579385,661029.4117647059,0,1,8,1
55.76336,37.659772,738519.7082913062,0,1,11,20
55.763366,37.729592,392500.0,4,1,12,1
55.763397,37.607889,572285.8823529412,3,1,5,1
55.763397,37.652598,507994.18604651163,3,1,5,1
55.763417,37.608436,1014492.7536231885,3,1,4,1
55.763457,37.647369,918269.2307692308,3,1,4,1
55.763462,37.613269,740740.7407407407,3,1,6,1
55.763462,37.712048,424354.2435424354,2,1,24,1
55.763472,37.508176,741915.6001819203,0,1,36,9
55.763478,37.59445,1367581.310414646,0,1,4,3
55.763478,37.606595,858464.9162759418,3,1,8,4
55.763493,37.599319,2010555.5429232637,2,1,7,2
55.763503,37.596534,1574737.9524946439,2,1,8,3
55.763518,37.590228,760135.1351351351,3,1,7,1
55.763523,37.556559,432139.1427670974,3,1,9,2
55.763548,37.645681,477173.9130434783,3,1,5,1
55.763584,37.657538,463636.36363636365,0,1,7,1
55.7635848915684,37.5495984651153,1573832.0487255533,2,1,23,17
55.763624,37.595725,2746666.6666666665,0,1,6,1
55.76363,37.610799,882767.9071818959,3,1,13,3
55.76363,37.717142,296240.6015037594,3,1,5,1
55.763645,37.822927,294505.4945054945,1,1,9,1
55.763655,37.669459,452314.43764926645,3,1,5,5
55.76368,37.598124,791824.0779158388,3,1,4,3
55.763685,37.73323,306509.9457504521,3,1,5,1
55.763776,37.64542,841638.2369104002,3,1,5,4
55.763792,37.570986,602678.5714285715,0,1,10,2
55.763797,37.572064,680068.0578282063,3,1,9,3
55.763812,37.732081,349367.08860759495,0,1,15,1
55.76389090092682,37.65279743054758,1878000.0,0,1,8,10
55.763913,37.595465,805191.256830601,3,1,6,2
55.763933,37.60929,696366.3890991673,3,1,5,2
55.763933,37.736195,364864.86486486485,3,1,14,1
55.763938,37.594683,794517.5388475378,3,1,5,2
55.763939293231,37.6527330575321,2075000.0,0,1,8,8
55.763954,37.509792,741697.7689753348,0,1,46,19
55.763954,37.783249,311878.0123507895,3,1,10,3
55.763959,37.593857,1960396.0396039605,3,1,3,1
55.763969,37.827859,342424.24242424243,1,1,9,1
55.763984,37.657655,452127.6595744681,3,1,5,1
55.764025,37.415371,385030.8641975309,1,1,17,2
55.764025,37.664743,484693.87755102036,3,1,8,1
55.76406,37.513215,785714.2857142858,2,1,25,3
55.764065,37.569782,951409.3137372256,0,1,5,7
55.76407,37.703469,284222.7378190255,1,1,14,1
55.764095,37.615452,479360.8521970706,3,1,4,1
55.764111,37.595123,888888.8888888889,3,1,7,6
55.764121,37.513071,646189.5252270243,2,1,24,13
55.764136,37.607089,727659.5744680851,3,1,6,1
55.764141,37.60257,627450.9803921569,3,1,5,4
55.764161,37.596507,605630.8670263877,3,1,5,5
55.764171,37.599094,1971875.0,0,1,8,2
55.764176,37.617384,428321.6783216783,3,1,5,1
55.764187,37.649579,865384.6153846154,0,1,4,1
55.764197,37.593524,1141479.2066623857,3,1,6,3
55.764197,37.646148,781250.0,3,1,6,1
55.764202,37.652301,1058907.5165806927,0,1,5,2
55.764237,37.540281,469933.1848552339,4,1,5,1
55.764237,37.59047,1037686.4061227328,3,1,5,6
55.764237,37.717761,365909.0909090909,0,1,9,1
55.764263,37.595815,1080287.8328741966,3,1,4,3
55.764273,37.54975,1298317.5317324668,2,1,17,9
55.764298,37.641971,914454.2772861357,3,1,9,1
55.764303,37.405732,474889.4099516636,1,1,22,4
55.764303,37.654233,550658.6826347306,3,1,4,2
55.764308,37.559119,564516.1290322581,3,1,9,1
55.764354,37.638566,636663.007683864,0,1,6,1
55.764369,37.596857,1182881.3949915501,3,1,6,2
55.764369,37.65037,623156.25,3,1,12,2
55.764384,37.548564,462633.45195729536,3,1,9,1
55.764394,37.631892,889057.9710144927,0,1,6,2
55.764404,37.634577,754847.6454293629,3,1,8,1
55.764425,37.600738,809523.8095238095,3,1,5,1
55.764425,37.64365,800000.0,3,1,9,1
55.764445,37.798736,462258.42376741697,2,1,23,2
55.764455,37.669845,469861.8515104146,0,1,5,2
55.76446,37.60805,776255.7077625571,3,1,6,1
55.76447,37.652957,461538.46153846156,3,1,5,1
55.76448,37.597208,1245431.7138650732,2,1,9,3
55.764506,37.509119,639272.22177736,2,1,44,3
55.764511,37.656937,487976.3758207541,0,1,4,2
55.764521,37.645555,694117.6470588235,3,1,4,1
55.764551,37.59065,1800000.0,0,1,3,1
55.764577,37.595842,1318664.365900383,2,1,4,2
55.764582,37.598753,675000.0,3,1,3,1
55.764587,37.511284,680755.1813114175,0,1,41,43
55.764592,37.589841,900613.7982750029,0,1,7,5
55.764602,37.667393,849673.2026143791,0,1,7,1
55.764602,37.787632,295984.31285903667,1,1,16,2
55.764612,37.744118,355833.3333333334,4,1,5,1
55.764627,37.736842,354014.598540146,3,1,5,1
55.764637,37.823188,319000.0,1,1,9,1
55.764648,37.494449,348837.20930232556,1,1,12,1
55.7646532702993,37.5112056858442,881934.5661450925,0,1,41,1
55.764668,37.661078,595084.0879689521,2,1,5,1
55.764683,37.597747,626497.2999509082,3,1,5,3
55.764703,37.61521,790322.5806451613,3,1,2,1
55.764708,37.592842,980555.5555555556,3,1,6,3
55.764708,37.597935,607142.8571428572,0,1,5,1
55.764718,37.603101,1062403.2544378699,3,1,9,1
55.764734,37.594414,3500000.0,2,1,10,1
55.764734,37.833887,211358.3138173302,1,1,9,1
55.764749,37.58022,629067.2451193058,1,1,10,1
55.764759,37.601681,672544.080604534,3,1,3,1
55.764764,37.487353,326732.6732673267,1,1,22,1
55.764764,37.65116,607476.6355140187,3,1,6,1
55.764784,37.621004,650000.0,3,1,7,1
55.764799,37.627472,2266000.0,2,1,8,1
55.764815,37.510071,430513.5951661631,0,1,30,1
55.764815,37.733787,328488.37209302327,3,1,8,2
55.76484,37.560502,538461.5384615385,4,1,9,1
55.764845,37.409864,348297.21362229105,1,1,16,1
55.764845,37.716845,264285.71428571426,0,1,5,1
55.7648534393045,37.6274237202377,2009102.5159157913,2,1,7,9
55.764855,37.578855,567514.6771037182,3,1,14,1
55.764865,37.616018,1050000.0,3,1,4,2
55.76487,37.608383,672082.7617804486,3,1,6,6
55.764886,37.711617,456648.5013623978,0,1,9,2
55.764891,37.485583,388226.00616026245,1,1,12,3
55.764896,37.664141,739256.3846153846,0,1,2,3
55.764921,37.411553,380855.39714867616,1,1,16,1
55.764941,37.588611,756302.5210084033,3,1,6,1
55.764941,37.592402,1558823.5294117648,3,1,8,1
55.764951,37.573582,606849.3150684931,0,1,10,1
55.764977,37.594387,1439139.4346601514,3,1,6,3
55.764992,37.593722,869411.7647058824,3,1,12,1
55.765037,37.60779,803458.7680332168,3,1,7,8
55.765043,37.596552,2841200.230813618,2,1,6,2
55.765073,37.481217,382040.5199659417,1,1,12,3
55.765083,37.655526,687272.7272727273,0,1,7,2
55.765083,37.824733,273841.92556360026,1,1,9,2
55.765088,37.657493,543478.2608695652,1,1,9,1
55.7650984155354,37.6274612711637,1944380.256125956,2,1,8,16
55.765108,37.715911,400000.0,4,1,16,1
55.765144,37.59144,1635895.2937900308,0,1,6,2
55.765154,37.596884,2800000.0,0,1,4,1
55.765174,37.592105,1000000.0,3,1,6,1
55.765179,37.705149,509369.67632027256,1,1,17,1
55.765205,37.647486,970961.8844525106,0,1,7,3
55.765215,37.488619,407661.1964884362,1,1,22,2
55.76522,37.409217,445478.7234042553,1,1,17,1
55.765225,37.590524,683229.8136645963,3,1,7,1
55.765235,37.598295,918544.1941074523,3,1,7,1
55.76525,37.712695,423452.7687296417,0,1,5,1
55.765255,37.632637,677583.2862789385,3,1,8,1
55.76526,37.615183,879629.6296296297,3,1,2,2
55.76527,37.616512,797875.5507272618,3,1,5,3
55.76527,37.744064,442222.22222222225,4,1,5,1
55.765301,37.73606,464743.58974358975,4,1,9,1
55.765316,37.603639,666978.484565014,3,1,8,1
55.765331,37.702939,460784.3137254902,1,1,17,1
55.765351,37.639626,497347.48010610073,3,1,4,1
55.765377,37.581164,627016.1290322581,3,1,17,1
55.765387,37.607772,733024.6913580247,3,1,6,1
55.765392,37.673564,443181.8181818182,3,1,5,1
55.765407,37.597522,840344.4064484611,3,1,6,2
55.765478,37.595833,897139.1425263381,3,1,6,5
55.765529,37.569108,836820.0836820083,2,1,12,1
55.765579,37.823448,347701.1494252874,1,1,16,1
55.765595,37.711536,355073.84772090655,3,1,8,2
55.765645,37.567087,562500.0,2,1,14,1
55.765686,37.593605,933212.9963898917,3,1,10,2
55.765691,37.642968,635348.7972093023,0,1,8,2
55.765706,37.579277,764192.1397379913,3,1,9,1
55.765706,37.717303,353846.1538461539,4,1,16,1
55.765721,37.617518,566919.1919191919,3,1,4,2
55.765757,37.616162,878775.452838115,3,1,5,4
55.765777,37.574651,676378.7721123829,3,1,14,1
55.765802,37.657107,420345.05005098745,3,1,9,3
55.765812,37.487074,458100.8292645121,2,1,18,2
55.765848,37.411346,419839.1477803243,4,1,17,2
55.765853,37.633517,1668528.276989155,3,1,5,10
55.765853,37.677733,463291.0535343505,0,1,12,2
55.765858,37.715668,413105.4131054131,0,1,16,1
55.765863,37.736707,363317.76697006985,2,1,20,5
55.765873,37.485861,359513.0721641948,1,1,22,4
55.765873,37.66512,376923.07692307694,3,1,4,1
55.765878,37.83412,283018.8679245283,1,1,9,1
55.765924,37.634982,963636.3636363636,3,1,7,1
55.765929,37.592554,1093935.790725327,3,1,8,1
55.765939,37.588772,794117.6470588235,3,1,5,1
55.765949,37.73915,355319.1489361702,0,1,12,1
55.76602,37.645366,679581.3062066932,3,1,4,4
55.766025,37.643848,911538.4615384615,3,1,6,2
55.7660420972609,37.50522899999997,636535.1857835219,0,1,27,6
55.766071,37.654017,538210.5378185455,3,1,7,3
55.766101,37.582287,743045.2104049264,3,1,25,8
55.766101,37.67413,142857.14285714287,4,1,14,1
55.766106,37.611473,1033894.466461788,3,1,10,6
55.766111,37.567869,741906.4748201439,0,1,12,1
55.766147,37.615075,1000000.0,3,1,3,2
55.766157,37.655149,452777.77777777775,3,1,5,1
55.766162,37.646112,634371.3956170704,3,1,3,1
55.766172,37.616988,733695.6521739131,3,1,5,1
55.766202,37.591782,602302.9229406554,3,1,7,1
55.766202,37.834677,298295.45454545453,1,1,9,1
55.766207,37.668058,520000.0,0,1,16,1
55.766238,37.490506,375320.5128205129,1,1,12,2
55.766243,37.629969,821727.0194986073,3,1,4,1
55.766309,37.590623,1160092.1836537647,3,1,8,8
55.766314,37.655886,395833.3333333333,3,1,5,1
55.766329,37.557861,542168.6746987952,1,1,12,1
55.766334,37.504403,575413.7967539625,0,1,42,42
55.766344,37.743211,329078.0141843972,3,1,16,1
55.7664,37.714231,302134.6469622332,1,1,9,1
55.76641,37.740579,324199.2959379192,1,1,12,2
55.76641,37.830186,310679.6116504854,1,1,16,1
55.76642,37.574058,615384.6153846154,3,1,6,1
55.7664451067918,37.5045041491312,518901.19589281565,0,1,44,10
55.766481,37.670133,500721.53662420384,1,1,12,2
55.766481,37.825416,309803.92156862747,1,1,16,1
55.766491,37.622333,770598.6959098993,3,1,5,3
55.766511,37.648295,785046.7289719626,3,1,5,1
55.766521,37.653433,664772.7272727273,3,1,11,1
55.766552,37.568749,801963.9934533552,2,1,12,2
55.766567,37.487029,591279.9201033778,2,1,18,3
55.766587,37.587901,482093.66391184577,3,1,5,1
55.766597,37.409145,355555.55555555556,1,1,17,1
55.766597,37.705841,516492.74257819774,2,1,18,5
55.766623,37.488368,340656.5550760464,0,1,22,2
55.7666371481078,37.5050995995318,610137.1814348202,0,1,28,5
55.766663,37.613359,1182926.8292682928,3,1,5,1
55.766668,37.703856,323886.6396761134,1,1,17,3
55.766673,37.583679,647609.5238095238,0,1,20,1
55.766678,37.411876,374534.58471318317,1,1,17,3
55.766724,37.673519,532087.7039627039,4,1,12,2
55.766734,37.711392,417633.4106728538,3,1,5,1
55.766754,37.713548,294871.7948717949,3,1,5,1
55.7668436999824,37.4998188954302,1010423.3333333334,0,1,8,6
55.766846,37.735404,355743.82781404856,1,1,22,3
55.766866,37.665183,490992.27909636835,3,1,8,2
55.766876,37.499983,1115663.1953153787,0,1,9,2
55.766891,37.506298,680555.5555555555,0,1,18,1
55.7668920881845,37.4990249615623,1281011.25,0,1,9,4
55.766916,37.577139,1297602.1263994835,0,1,13,3
55.7669319256023,37.50625775042,580974.033985407,0,1,43,12
55.766972,37.519225,415384.6153846154,0,1,5,2
55.766977,37.485646,491408.93470790377,2,1,18,1
55.766997,37.501753,657886.3180070813,0,1,43,17
55.7670055748999,37.5017472742222,574112.5,0,1,43,4
55.767008,37.838504,281159.4202898551,1,1,9,1
55.767048,37.556667,461111.1111111111,3,1,5,1
55.767073,37.568632,507485.3832120351,3,1,4,3
55.767073,37.588162,1063829.7872340425,3,1,6,1
55.767073,37.600082,741522.7106064856,0,1,8,3
55.767084,37.572666,1079545.4545454546,3,1,2,1
55.767124,37.63182,643548.3870967742,3,1,4,2
55.767154,37.568066,766972.590676407,2,1,10,18
55.76718,37.739986,306184.1749932488,2,1,17,2
55.767185,37.705221,545596.3159445095,2,1,17,5
55.76721,37.59339,659098.0550689485,3,1,4,2
55.767241,37.566297,878534.3785343785,3,1,12,3
55.767241,37.626232,832214.7651006711,3,1,3,1
55.767246,37.837381,300000.0,1,1,9,1
55.767251,37.632439,1084010.8401084011,3,1,4,1
55.7672983698639,37.5739024857739,2020323.8259867472,0,1,8,13
55.767306,37.55796,453528.39931153186,1,1,17,1
55.7673401962484,37.5055281895665,610220.0656404926,0,1,26,16
55.767352,37.652634,412130.6376360809,3,1,5,1
55.767357,37.556092,455519.18589577393,3,1,9,2
55.767392,37.586095,671611.9848530916,0,1,9,2
55.767398,37.56741,660919.5197865719,0,1,14,2
55.767448,37.498537,607744.0039265306,0,1,19,8
55.767468,37.626744,600000.0,3,1,4,1
55.767479,37.50027,611385.1278429026,2,1,27,16
55.767494,37.408957,100000.0,1,1,17,1
55.767504,37.736033,335195.530726257,4,1,12,1
55.767519,37.573151,567992.4242424243,3,1,9,1
55.767534,37.592294,755801.9063406548,3,1,8,2
55.767595,37.575648,505836.5758754864,3,1,4,1
55.767605,37.665345,351694.9152542373,3,1,5,1
55.767615,37.41175,375604.54450698354,1,1,17,2
55.76762,37.587021,624605.6782334385,1,1,5,1
55.767646,37.630248,676470.5882352941,3,1,4,1
55.767646,37.657044,473724.5581556309,3,1,8,4
55.767701,37.504483,621660.5101343185,0,1,44,7
55.767717,37.614276,1014211.8863049096,0,1,4,2
55.767747,37.501986,607300.5328127511,0,1,24,20
55.767752,37.738207,56072.38010657194,3,1,5,3
55.767798,37.591395,556557.3872241117,3,1,5,2
55.767808,37.614168,967741.9354838709,0,1,4,1
55.767848,37.503639,555126.3879045594,0,1,20,3
55.7678642378803,37.5020690569299,537680.0,0,1,24,1
55.7678661800608,37.5042690710933,534114.9450232652,0,1,45,15
55.767894,37.66592,71428.57142857143,0,1,5,1
55.767909,37.634056,904761.9047619047,3,1,8,1
55.767914,37.598546,670588.2914081188,3,1,8,4
55.767919,37.504088,654032.9710352669,0,1,20,9
55.767924,37.676466,520833.3333333334,3,1,14,1
55.767944,37.582781,548024.3679024159,3,1,9,8
55.76795,37.573986,665859.564164649,3,1,7,1
55.767955,37.588745,797213.3249181492,0,1,8,4
55.76796,37.557376,614579.1996289329,1,1,15,2
55.767975,37.630481,623624.358033749,0,1,6,1
55.767985,37.715327,317823.6578945077,0,1,5,5
55.767988966472736,37.50387133498713,555467.6274779885,0,1,20,4
55.768,37.499597,660477.4274287748,2,1,36,13
55.768015,37.667941,488372.0930232558,1,1,16,1
55.76802,37.714195,337900.27886708133,0,1,5,3
55.768025,37.623483,1166820.1915991155,2,1,15,3
55.768036,37.730697,309078.0910626659,0,1,8,2
55.768046,37.677328,454154.9988647544,0,1,14,2
55.768056,37.601699,687442.7131072411,3,1,6,1
55.768061,37.398779,500210.70793670276,3,1,6,3
55.768061,37.678514,494350.2824858757,4,1,12,1
55.768127,37.683976,362622.0362622036,3,1,5,1
55.768137,37.619935,1006245.6627342124,0,1,6,1
55.768182,37.682422,523761.90476190473,3,1,4,1
55.768188,37.502893,674040.5817373346,2,1,29,8
55.768243,37.59833,706495.9696538644,3,1,8,1
55.768243,37.609263,845588.2352941177,3,1,6,1
55.768243,37.679215,585585.5855855856,0,1,3,1
55.768269,37.634236,629870.1298701299,2,1,8,1
55.768284,37.556478,625000.0,0,1,8,2
55.768284,37.596363,736535.3897241952,3,1,6,4
55.768304,37.629107,906981.8501170961,3,1,3,3
55.768314,37.568354,607812.5,3,1,6,1
55.768355,37.618686,620879.1208791209,3,1,4,2
55.76836,37.567249,479258.84727886954,3,1,6,3
55.768385,37.606685,872500.0,3,1,5,1
55.768481,37.592231,936774.2723303803,2,1,13,14
55.768532,37.604978,1077348.0662983425,3,1,5,1
55.768562,37.614743,694851.9948519948,3,1,4,1
55.768567,37.716162,356763.92572944297,1,1,14,1
55.768593,37.61786,938745.0199203186,0,1,6,2
55.768638,37.677634,433489.8278560251,0,1,5,1
55.768653,37.597549,742544.966029428,3,1,8,5
55.768659,37.63941,910596.0264900662,3,1,6,2
55.768694,37.586104,659340.6593406594,3,1,17,1
55.768694,37.62722,1147509.5785440612,3,1,5,1
55.768704,37.626358,639730.6397306398,3,1,4,1
55.768729,37.667519,711500.9746588694,3,1,6,2
55.768745,37.63827,888703.7037037037,3,1,6,1
55.768785,37.629601,539708.265802269,3,1,3,1
55.76879,37.615713,714285.7142857143,3,1,4,2
55.76879,37.640479,608108.1081081082,0,1,6,1
55.76879,37.83536,252566.5304495166,1,1,12,2
55.768795,37.375485,364372.83228480915,2,1,25,3
55.76881,37.587928,560000.0,3,1,5,1
55.768821,37.667779,377333.3333333333,3,1,6,1
55.768831,37.619791,640394.0886699507,3,1,6,1
55.768841,37.586922,569526.6272189349,3,1,8,1
55.768851,37.82962,350000.0,1,1,12,1
55.7688536762416,37.740884997344,465919.6752830592,2,1,21,31
55.768881,37.653864,572317.6430983099,3,1,8,3
55.768897,37.743813,289922.48062015505,4,1,16,1
55.7689141579767,37.7412712354417,462769.23076923075,2,1,17,13
55.768927,37.680158,611132.6127341317,2,1,10,5
55.768937,37.398437,583637.838338895,3,1,6,2
55.768952,37.636536,596875.0,4,1,9,1
55.768962,37.639015,1100000.0,3,1,5,2
55.7689701739007,37.508329067458,518183.3715559803,2,1,28,23
55.768972,37.580104,603174.6031746032,4,1,14,1
55.768978,37.72979,311160.06383126345,3,1,8,2
55.7689894565027,37.5089944402889,495225.77996715927,2,1,28,35
55.768993,37.598268,600370.3566671599,0,1,7,2
55.769013,37.713521,428315.41218637995,2,1,5,1
55.769038,37.60319,666046.7479674796,3,1,14,2
55.769043,37.470842,525423.7288135593,0,1,18,1
