lat,lon,price_per_m2,levels,ads_count
55.725397,37.560431,2368.4210526315787,9,1
55.725402,37.46838,1585.3658536585365,21,1
55.725463,37.438646,1571.4285714285713,9,1
55.725463,37.587515,2885.5721393034823,15,3
55.725493,37.836303,1102.5641025641025,17,1
55.725524,37.624247,1721.311475409836,9,1
55.725539,37.478181,1666.6666666666667,9,1
55.725554,37.463826,1641.7910447761194,13,1
55.725569,37.566216,2375.0,9,1
55.725595,37.443137,1851.9864341085272,9,2
55.7256,37.570276,9474.02529528588,8,3
55.7256,37.659542,2513.2275132275136,9,1
55.725605,37.442077,1403.5087719298247,8,1
55.725615,37.632817,2160.4938271604938,6,1
55.725635,37.580957,2626.2760495318635,8,5
55.725701,37.76937,1578.9473684210527,17,1
55.725716,37.532475,1937.295751633987,8,2
55.725879,37.430579,1527.4949083503054,21,1
55.725894,37.526357,1077.1331472266052,8,4
55.725899,37.664464,1888.888888888889,8,1
55.725914,37.524803,2708.3333333333335,14,1
55.725919,37.465919,1598.4848484848485,19,2
55.725944,37.626591,1642.2222222222222,5,2
55.725965,37.523582,1970.2380952380954,12,2
55.725975,37.578046,3452.0900914197528,18,11
55.726031,37.575603,6395.3488372093025,22,1
55.726041,37.745654,2115.5104712041884,23,2
55.726071,37.582942,2381.692268949887,9,4
55.726137,37.567348,2000.0,6,1
55.726142,37.608185,1500.0,10,1
55.726183,37.862705,2361.809045226131,22,1
55.726198,37.563548,2446.808510638298,14,1
55.726198,37.766109,1388.888888888889,12,1
55.726244,37.467536,1428.5714285714287,13,1
55.726254,37.661455,1860.4651162790697,9,1
55.726289,37.675756,1700.0,20,1
55.72636,37.585134,2588.235294117647,8,1
55.72637,37.751996,2338.2561801760344,15,5
55.72638,37.566701,3214.285714285714,5,1
55.726391,37.453917,2750.0,5,1
55.726391,37.672019,1554.4236760124609,6,2
55.726431,37.676825,1888.1394659776056,19,5
55.726487,37.747693,2202.5970319634703,23,4
55.726507,37.633787,2067.691105870254,12,3
55.726533,37.582197,2545.4545454545455,8,1
55.726568,37.575378,5060.331303063861,11,2
55.726598,37.739411,1925.9111658575466,7,2
55.726639,37.680104,2023.8095238095239,24,2
55.726654,37.563108,2642.0890937019967,5,2
55.726669,37.565883,5222.222222222223,14,1
55.72668,37.678505,2972.157907452025,8,6
55.726695,37.627373,2320.743865030675,6,2
55.72671,37.469916,1662.5,19,2
55.72672,37.525145,1750.0,12,1
55.726751,37.622136,1833.3333333333333,14,3
55.726786,37.522719,1724.1379310344828,22,1
55.726786,37.526313,2096.7741935483873,9,1
55.726806,37.774472,1827.2425249169435,5,1
55.726836,37.570357,7037.557786638061,13,5
55.726857,37.749724,2042.3906368529424,23,4
55.726918,37.528307,2173.417179151124,17,4
55.726918,37.737758,2105.2631578947367,29,1
55.726984,37.739905,2688.1720430107525,9,1
55.726989,37.473698,2078.5841388928966,19,2
55.72706,37.572019,10000.0,14,2
55.727065,37.829763,1575.5918987047132,12,3
55.727075,37.77511,1546.0526315789475,5,1
55.72709,37.524201,1423.076923076923,23,1
55.727121,37.566889,2473.3333333333335,8,3
55.727192,37.525495,2000.0,22,1
55.727192,37.735746,2146.1119011354526,32,28
55.727207,37.631568,2745.664739884393,14,1
55.727328,37.575792,5612.932195779074,14,2
55.727349,37.564096,1770.8333333333333,13,1
55.727425,37.737686,2007.5727513227514,25,4
55.727435,37.631227,2432.4324324324325,10,1
55.727435,37.741333,2451.1342585486996,25,14
55.72746,37.479977,2216.376669294259,44,12
55.72746,37.570698,8410.995197880444,5,3
55.727465,37.572675,10750.0,11,1
55.727536,37.762417,1217.1609505298138,14,2
55.727557,37.527912,3000.0,9,1
55.727582,37.738953,2181.818181818182,9,2
55.727602,37.528424,2571.4285714285716,9,1
55.727638,37.666072,1666.6666666666667,9,1
55.727693,37.535359,4654.575163398693,16,3
55.727693,37.671148,1250.0,4,1
55.727724,37.572288,6440.576230492196,14,3
55.727724,37.830689,1085.5088548955268,12,2
55.727749,37.521938,2368.4210526315787,12,1
55.727749,37.63853,3212.396069538927,3,3
55.72777,37.636374,2580.6451612903224,9,1
55.727775,37.712102,2175.273838103911,33,6
55.727785,37.63394,2492.2360248447203,6,2
55.727841,37.450872,2587.0657479910133,29,22
55.727886,37.536356,4633.064516129032,16,2
55.727886,37.585404,2432.4324324324325,10,1
55.727886,37.80903,1285.7142857142858,14,1
55.727896,37.526483,1923.076923076923,15,2
55.727911,37.775793,1485.7142857142858,12,1
55.728018,37.740031,2162.4692874692873,8,3
55.728038,37.56008,3035.714285714286,8,1
55.728074,37.631344,1462.7659574468084,5,1
55.728089,37.671543,1792.0468025450234,5,3
55.728094,37.711455,1738.4853577831848,33,17
55.728211,37.672729,2105.2631578947367,15,1
55.728221,37.434199,1315.7894736842104,26,1
55.728221,37.619477,1857.142857142857,5,1
55.728302,37.740893,2408.549904042106,25,13
55.728307,37.572414,7246.153846153847,6,3
55.728327,37.520752,1600.0,17,1
55.728393,37.61265,1451.6129032258063,14,1
55.728408,37.534972,1637.9310344827586,14,1
55.728449,37.720358,1543.859649122807,24,2
55.728515,37.737587,1951.219512195122,25,1
55.72854,37.66768,2104.7619047619046,5,2
55.72855,37.711159,2736.318407960199,30,1
55.72856,37.679116,1746.031746031746,10,1
55.728672,37.738611,1629.6296296296296,6,2
55.728707,37.765606,1444.4444444444443,5,1
55.728778,37.712138,2162.7483671440477,33,6
55.72887,37.739555,2616.9414188990286,5,2
55.728885,37.63632,3944.35322365668,10,28
55.72893,37.675541,1969.4940476190477,8,2
55.729017,37.737318,2257.1197394500027,25,3
55.729037,37.767474,1333.3333333333333,12,1
55.729047,37.630697,3379.7791340157314,14,3
55.729138,37.752347,1661.0169491525423,5,1
55.729209,37.738252,3000.0,5,1
55.72924,37.591773,2063.4920634920636,9,1
55.72929,37.580122,3178.5714285714284,12,2
55.729326,37.667761,2142.8571428571427,9,1
55.729346,37.434675,1777.7777777777778,19,1
55.729346,37.71689,1642.2682960518184,23,4
55.729371,37.673349,2305.703524347592,14,5
55.729397,37.677571,2339.74358974359,9,1
55.729402,37.739294,1612.9032258064517,23,1
55.729422,37.454627,1451.778656126482,9,2
55.729503,37.669315,1495.3271028037384,17,1
55.729579,37.77184,1587.3015873015872,9,1
55.72961,37.570474,6244.475770459454,12,9
55.72961,37.571363,2664.5768025078373,4,1
55.72961,37.664779,2317.4603174603176,12,2
55.729676,37.414715,1333.3333333333333,20,1
55.729741,37.673933,2218.75,9,1
55.729807,37.62978,1458.3333333333333,6,1
55.729812,37.762192,1269.3621832761605,5,4
55.729828,37.75373,1120.6896551724137,5,1
55.729863,37.557511,2399.584076054664,8,3
55.729904,37.450791,1333.3333333333333,16,1
55.72997,37.716971,1651.4423076923076,18,2
55.73003,37.71866,1300.0,9,1
55.730066,37.630939,2711.864406779661,12,1
55.730086,37.633688,2361.1111111111113,14,2
55.730112,37.590156,2903.2258064516127,8,1
55.730122,37.409855,1219.5121951219512,4,1
55.730127,37.427633,1333.3333333333333,17,1
55.730177,37.592446,3508.754385964912,8,1
55.730177,37.763405,1206.896551724138,5,1
55.730188,37.643983,1707.3170731707316,7,1
55.730203,37.668273,2203.3898305084745,17,1
55.730218,37.63243,1600.0,6,1
55.730233,37.72078,1494.02390438247,12,1
55.730238,37.698295,2765.47666031967,21,19
55.730289,37.464796,1635.4559143530512,25,4
55.730294,37.618929,2555.7692307692305,7,2
55.730385,37.661841,2424.242424242424,8,1
55.73039,37.413421,2038.0434782608697,16,1
55.730426,37.574067,4110.09261009261,11,11
55.730477,37.590749,2294.570992087922,8,4
55.730492,37.571426,2004.7732696897376,5,1
55.730547,37.663512,1921.4285714285713,12,2
55.730674,37.670833,1636.3636363636363,17,1
55.73071,37.629978,1493.5064935064936,14,1
55.730725,37.670034,1533.3333333333333,17,1
55.730816,37.593102,2466.325431034483,8,2
55.730872,37.459163,2173.281264190355,18,2
55.730887,37.632125,2125.0,11,1
55.730887,37.751987,1666.6666666666667,17,1
55.730943,37.591189,4501.6077170418,6,1
55.730948,37.64401,3728.731584543757,7,6
55.730958,37.676529,1979.1666666666667,9,1
55.730983,37.407322,1379.3103448275863,4,1
55.730994,37.469359,1811.5942028985507,24,1
55.730999,37.611482,2125.0,9,1
55.731075,37.633985,1785.7142857142858,15,1
55.73111,37.452669,1771.398432790838,26,2
55.731115,37.718633,1168.7639375597323,17,2
55.73112,37.564635,2000.0,5,1
55.731186,37.766621,2250.8038585209,9,1
55.731212,37.415442,1500.0,17,1
55.731252,37.471345,1568.6274509803923,22,1
55.731303,37.635269,1461.5384615384614,10,1
55.731414,37.464329,1900.0,20,1
55.73144,37.404097,1477.2727272727273,5,1
55.73147,37.629996,2028.61919512078,14,4
55.731485,37.411544,1857.142857142857,4,1
55.73149,37.754664,1034.4827586206898,5,1
55.731495,37.563934,2000.0,5,1
55.731495,37.62378,2758.6206896551726,7,1
55.7315,37.85038,681.8181818181819,7,1
55.731516,37.458615,1500.0,16,1
55.731577,37.53747,2184.4064427134044,9,2
55.731622,37.640973,3232.998885172798,6,2
55.731642,37.565614,2925.531914893617,12,1
55.731724,37.453845,1583.3333333333333,13,1
55.731724,37.517275,4000.0,10,1
55.731734,37.465685,1333.3333333333333,20,1
55.731739,37.661042,2520.2380952380954,7,3
55.731754,37.535125,1000.0,10,1
55.731754,37.723178,2023.8095238095239,5,1
55.731774,37.611455,1857.142857142857,9,1
55.731789,37.676232,1428.5714285714287,9,1
55.731794,37.733311,2380.9523809523807,16,1
55.731855,37.635799,4062.5,8,1
55.731881,37.589743,2234.0425531914893,10,1
55.731886,37.47395,1538.4615384615386,14,1
55.731906,37.460637,1410.2564102564102,17,1
55.731916,37.475522,2105.2631578947367,17,1
55.731926,37.633419,2303.663003663004,9,2
55.731941,37.672729,2018.6335403726707,9,1
55.731994,37.541548,4081.561092270478,41,33
55.732012,37.823664,1317.5230566534913,17,1
55.732048,37.582718,1666.6666666666667,10,1
55.732083,37.629071,1333.3333333333333,7,1
55.732104,37.471425,1559.253246753247,22,2
55.732114,37.427417,1880.435844815792,23,4
55.732124,37.71415,1465.5172413793102,14,1
55.732164,37.468443,1884.6153846153845,19,1
55.73218,37.611167,3011.561821130251,8,7
55.732225,37.456468,2769.273724598082,24,6
55.73223,37.539078,1715.7523386713174,14,2
55.732235,37.531577,1973.6842105263158,12,2
55.732242,37.540058,4242.857142857143,41,1
55.732281,37.58535,1875.0,5,1
55.732311,37.516503,4785.185185185185,13,3
55.732342,37.425171,1428.5714285714287,5,1
55.732342,37.476887,1486.4864864864865,14,1
55.732377,37.67705,1809.9547511312217,9,1
55.732413,37.640857,1600.0,5,1
55.732448,37.538053,1357.142857142857,12,2
55.732453,37.711006,1571.4285714285713,12,1
55.732489,37.4599,1369.5652173913043,16,1
55.732489,37.469764,1621.6216216216217,19,1
55.732509,37.614617,3437.5,5,1
55.732524,37.661177,2085.714285714286,5,1
55.732524,37.833438,1285.7142857142858,9,1
55.732545,37.828461,1578.9473684210527,17,1
55.73255,37.619522,5454.545454545455,7,1
55.732651,37.673484,2151.2006512006515,5,3
55.732656,37.587919,3286.7912575229648,12,5
55.732666,37.56547,2600.0,9,1
55.732671,37.712399,1203.7037037037037,13,1
55.732692,37.51803,4925.373134328358,13,1
55.732692,37.859543,888.8888888888889,7,1
55.732702,37.579933,6240.0,15,1
55.732798,37.579169,6240.0,15,1
55.732834,37.449381,1333.3333333333333,12,1
55.732839,37.622306,4367.03431372549,9,2
55.732869,37.536895,2106.3829787234044,12,1
55.732899,37.483328,1315.7894736842106,5,1
55.732899,37.579349,5773.809523809524,15,2
55.73291,37.710952,1295.8963282937366,12,1
55.73296,37.538125,1570.6806282722512,12,1
55.73296,37.663099,2515.151515151515,9,1
55.732965,37.436993,2391.304347826087,9,1
55.732986,37.425405,1578.9473684210527,9,1
55.733001,37.614734,1590.909090909091,5,1
55.733006,37.593255,1800.0,5,1
55.733143,37.85409,1190.4761904761904,14,1
55.733204,37.639994,2739.72602739726,9,1
55.733219,37.413385,1324.5033112582782,5,1
55.733254,37.830635,925.925925925926,12,2
55.7333,37.538925,1666.6666666666667,25,1
55.733346,37.748089,1666.6666666666667,5,1
55.733361,37.657053,2525.641025641026,10,2
55.733366,37.828928,1250.0,17,1
55.733396,37.70514,950.0,12,1
55.733447,37.427094,1518.0265654648956,23,1
55.733462,37.671112,2434.731450719823,13,4
55.733477,37.632583,2432.4324324324325,9,1
55.733482,37.585871,1951.219512195122,5,1
55.733508,37.83545,1382.3529411764705,9,1
55.733528,37.640533,2968.75,12,1
55.733604,37.483831,1451.6129032258063,5,1
55.733609,37.591683,3960.0,6,1
55.733624,37.616827,18573.551263001485,2,1
55.733634,37.466224,1587.3015873015872,12,1
55.733665,37.620366,2049.1803278688526,7,1
55.733751,37.706533,1812.5,5,1
55.733766,37.651367,1654.4117647058824,8,1
55.733787,37.745672,1774.1935483870968,9,1
55.733797,37.614033,1724.1379310344828,8,1
55.733822,37.476878,1237.1134020618556,9,1
55.733822,37.738764,2720.2571570832206,33,16
55.733857,37.595698,2821.8438538205983,8,2
55.733863,37.640372,2872.959195230951,8,11
55.733918,37.614752,3541.6666666666665,9,4
55.733939,37.676169,1640.625,9,2
55.733949,37.472854,2004.0386130811664,9,3
55.733964,37.518749,2419.0476190476193,8,2
55.733964,37.620905,2624.720179085385,4,2
55.733989,37.637623,2076.923076923077,8,1
55.734091,37.61017,5494.360902255639,16,4
55.734126,37.671705,1716.7519181585676,12,2
55.734141,37.683221,1625.0,14,1
55.734151,37.61892,2500.0,14,1
55.734157,37.47404,1433.8624338624338,9,2
55.734167,37.740588,2327.3874116895845,33,6
55.734187,37.75081,1739.1304347826087,9,1
55.734217,37.856587,1016.9491525423729,12,1
55.734233,37.419269,1606.2176165803107,12,1
55.734293,37.705922,1333.3333333333333,5,1
55.734298,37.415407,1486.4864864864865,12,1
55.734309,37.416691,2105.2631578947367,12,1
55.734314,37.827545,1315.7894736842106,17,1
55.734319,37.451456,1508.3725798011512,14,2
55.734334,37.525324,4971.06789730409,34,49
55.734339,37.565012,1666.6666666666667,7,1
55.734354,37.446866,1272.7272727272727,9,1
55.734359,37.661599,1690.4761904761904,6,2
55.734359,37.741962,2285.5333832461943,33,13
55.73441,37.589527,1780.8219178082193,5,1
55.734456,37.44161,1101.494885916601,22,1
55.734461,37.850739,1099.6835443037976,7,2
55.734476,37.618129,6000.0,6,1
55.734527,37.613494,5111.111111111111,6,1
55.734567,37.595725,1940.2985074626865,5,1
55.734613,37.653173,2142.8571428571427,5,1
55.734643,37.628828,4202.898550724638,6,1
55.734653,37.658248,2023.8095238095239,12,1
55.734668,37.616647,1590.909090909091,14,1
55.734674,37.519602,2385.304659498208,8,3
55.734679,37.85559,1794.871794871795,14,1
55.734719,37.423303,1486.4864864864865,17,1
55.734729,37.490838,2222.222222222222,5,2
55.734739,37.612326,2546.436251920123,12,5
55.734775,37.85426,1125.0,14,1
55.734785,37.696795,1500.0,5,1
55.734805,37.668156,1907.0034443168772,17,3
55.734805,37.685323,2318.840579710145,12,1
55.734866,37.628002,3571.4285714285716,7,1
55.734912,37.748421,1525.4237288135594,9,1
55.734917,37.58482,4915.772865926582,8,8
55.734927,37.660548,2500.0,7,1
55.734973,37.571013,7795.157044460036,11,3
55.734988,37.489257,1666.6666666666667,5,1
55.735033,37.680311,1577.9500430663222,12,3
55.735054,37.458544,1946.1077844311378,12,1
55.735114,37.651915,1860.850770057061,7,3
55.73515,37.655338,1811.1729019211325,5,2
55.735201,37.524776,4461.538461538462,34,1
55.735216,37.650352,2424.242424242424,9,1
55.735236,37.674292,1642.857142857143,9,1
55.735272,37.618336,1666.6666666666667,8,1
55.735307,37.420132,1794.871794871795,25,1
55.735343,37.423698,1565.9955257270692,12,1
55.735393,37.522117,1604.1666666666665,8,2
55.735459,37.655787,1554.054054054054,12,1
55.735505,37.635593,3316.926323227433,9,10
55.735515,37.413116,1615.3846153846155,17,1
55.73552,37.625882,4661.033634126333,6,2
55.73552,37.637578,2092.5110132158593,5,1
55.735525,37.453639,1820.8302986161689,22,1
55.73554,37.567267,6531.001433484455,9,8
55.735581,37.570105,2650.1766784452298,9,1
55.735581,37.679296,2034.1013824884794,16,2
55.735596,37.519539,1666.6666666666667,11,1
55.735642,37.432726,1353.1466554912924,17,7
55.735662,37.678218,2037.037037037037,16,1
55.735677,37.415811,1510.9815072497718,17,5
55.735697,37.629718,2288.7323943661972,5,1
55.735713,37.572351,8273.809523809523,5,2
55.735728,37.820142,1151.5151515151515,9,2
55.735773,37.494395,2093.9849624060153,22,2
55.735809,37.659389,2525.0544662309367,9,3
55.735829,37.439086,1928.5714285714287,15,1
55.735839,37.612551,2281.8791946308725,12,1
55.735844,37.473887,1666.6666666666667,18,1
55.735849,37.489823,1413.0434782608695,5,1
55.73589,37.423132,2051.2820512820513,12,1
55.73591,37.570788,1727.2727272727273,16,1
55.735915,37.455471,1610.1694915254238,19,1
55.735915,37.854323,1266.6666666666667,17,1
55.735925,37.639186,2619.0476190476193,9,1
55.735941,37.527444,2244.0476190476193,9,2
55.735971,37.497171,1650.462962962963,12,4
55.735976,37.528738,2267.438504647807,9,3
55.736012,37.618659,2299.342105263158,14,3
55.736037,37.52501,1952.9360967184803,9,2
55.736042,37.4319,1739.1304347826087,25,1
55.736098,37.649669,2045.70091155457,10,3
55.736133,37.428342,1278.586305992776,18,2
55.736138,37.852859,1354.1666666666667,10,1
55.736143,37.676286,2117.149469608226,18,4
55.736184,37.499866,2725.5641789004603,28,44
55.736184,37.658706,1716.4179104477612,7,2
55.73624,37.484496,1818.1818181818182,5,1
55.73624,37.861752,1125.0,7,1
55.736265,37.456585,2443.377518004384,9,2
55.736265,37.666108,1571.4285714285713,12,1
55.736321,37.859785,1552.6315789473683,17,1
55.736341,37.637416,3534.0314136125653,9,1
55.736351,37.588503,4098.956541681,6,6
55.736356,37.694881,2923.075905957079,8,4
55.736402,37.491539,2187.5,9,1
55.736432,37.582466,3142.8571428571427,14,1
55.736483,37.487326,1613.7849079025552,5,3
55.736493,37.572684,2000.0,5,1
55.736493,37.673636,2720.5882352941176,15,1
55.736523,37.61715,5208.333333333333,7,1
55.736605,37.737075,2045.4545454545455,4,1
55.736655,37.846769,1017.3160173160173,12,3
55.736681,37.599319,6235.567800521037,8,7
55.736706,37.832539,1300.0,9,1
55.736731,37.418694,2321.38617248179,22,4
55.736762,37.484649,2054.7945205479455,14,1
55.736807,37.69215,1040.0,8,1
55.736812,37.531693,3476.82119205298,9,1
55.736828,37.675595,1851.851851851852,5,1
55.736853,37.408714,1766.7844522968198,5,1
55.736909,37.62599,4744.7344322344325,6,3
55.736914,37.569396,5494.505494505494,15,2
55.736914,37.601519,4061.1353711790393,5,1
55.736934,37.583365,6410.218755227028,6,8
55.736944,37.570483,2429.1052114060963,11,2
55.736995,37.56317,1730.7692307692307,6,1
55.73701,37.435178,2026.4957264957266,9,2
55.737025,37.690228,3077.242208818038,7,6
55.73703,37.431055,1558.3333333333335,12,2
55.737051,37.70647,1571.4285714285713,5,1
55.737061,37.468183,1517.857142857143,22,1
55.737066,37.495285,1111.111111111111,18,1
55.737076,37.487703,1750.0,5,1
55.737111,37.652104,1612.9032258064517,14,1
55.737132,37.680176,1333.3333333333333,12,1
55.737137,37.633482,1666.6666666666667,6,1
55.737142,37.532897,2000.0,8,1
55.737142,37.850083,1240.6975870104488,14,2
55.737157,37.433445,1598.7854251012147,16,3
55.737193,37.638368,2600.0,5,1
55.737198,37.50072,2741.935483870968,9,1
55.737208,37.493084,1776.1989342806396,23,1
55.737208,37.585637,1886.7924528301887,12,1
55.737218,37.663836,2900.0,18,1
55.737238,37.588072,2600.0,5,1
55.737243,37.702984,1446.2643678160919,12,3
55.737258,37.501681,1393.4426229508197,9,1
55.737263,37.67281,2343.75,6,1
55.737279,37.416305,1494.2528735632186,16,1
55.737289,37.425827,1403.5087719298247,12,1
55.737314,37.6009,4972.222222222223,6,9
55.737323,37.496068,1666.6666666666667,16,1
55.737339,37.615587,2741.0941475826976,14,2
55.73735,37.693633,1539.4736842105262,18,2
55.737355,37.676915,1990.6323185011709,5,1
55.73737,37.682431,1796.44921552436,12,2
55.73741,37.631757,1953.125,13,2
55.737466,37.571103,12125.079770261647,14,1
55.737507,37.518371,2804.4684623340313,11,5
55.737557,37.516368,2000.0,12,1
55.737562,37.408139,1574.4949494949494,5,2
55.737568,37.411921,1447.3684210526317,17,1
55.737583,37.594423,2933.8549075391184,4,2
55.737583,37.704448,2137.566137566138,15,3
55.737593,37.70903,1888.888888888889,5,1
55.737639,37.776089,1524.6215822313281,16,10
55.737649,37.681101,2361.1111111111113,12,1
55.737674,37.679835,1190.4761904761904,12,1
55.737684,37.521156,1943.563728598605,12,2
55.737709,37.689932,1065.4490106544902,21,1
55.737725,37.540721,1867.862627390758,8,4
55.73773,37.478828,1612.7098321342926,16,2
55.73773,37.644567,2059.8006644518273,6,2
55.737811,37.496974,1924.5689655172414,18,2
55.737826,37.406441,1978.6910197869101,18,1
55.737856,37.408597,1627.906976744186,5,1
55.737872,37.59489,2407.4074074074074,6,1
55.737892,37.400512,1279.0697674418604,5,1
55.737897,37.70072,1657.142857142857,12,1
55.737948,37.416314,1442.3076923076924,6,1
55.738044,37.401959,1250.0,5,1
55.738049,37.543722,2053.5714285714284,8,1
55.738049,37.625001,2727.2727272727275,3,1
55.738049,37.625873,3300.0,6,1
55.738074,37.564446,1668.620851393944,9,8
55.73812,37.685458,1692.3076923076924,17,1
55.738145,37.528981,1416.6666666666667,9,1
55.738155,37.628604,2626.2626262626263,14,3
55.738155,37.693525,1842.1052631578948,17,1
55.738161,37.596507,3872.549019607843,5,1
55.738176,37.653173,1586.2068965517242,13,1
55.738231,37.521758,1833.3333333333333,7,1
55.738242,37.50284,2037.81512605042,9,2
55.738247,37.4296,2000.0,18,2
55.738262,37.420177,1540.0,17,1
55.738292,37.625972,2322.2806868049934,5,2
55.738307,37.642159,3336.3970588235297,2,6
55.738318,37.430732,1283.3333333333333,18,1
55.738343,37.504088,2247.191011235955,12,1
55.738343,37.580436,3674.4186046511627,5,1
55.738343,37.616,3089.887640449438,6,1
55.738434,37.516665,1819.4444444444443,8,2
55.738439,37.692663,1578.9473684210527,17,1
55.738449,37.432609,1527.7777777777778,22,1
55.738449,37.581236,8761.682242990655,11,1
55.73846,37.674499,1547.1698113207547,12,1
55.738591,37.593408,2065.217391304348,5,1
55.738601,37.600415,3253.0904359141186,4,1
55.738622,37.851763,1000.0,14,2
55.738677,37.629071,4666.666666666667,8,2
55.738688,37.531029,2000.0,9,1
55.738733,37.658913,4000.0,4,1
55.738738,37.538458,2050.241109101869,9,2
55.738743,37.682916,1630.7692307692307,8,2
55.738753,37.707332,1538.4615384615386,16,1
55.738764,37.652777,1788.9087656529518,15,1
55.738769,37.603577,3214.285714285714,6,2
55.738799,37.570977,3946.4712643678163,9,1
55.73883,37.508463,2674.4186046511627,24,1
55.73886,37.705095,1760.17316017316,5,3
55.73888,37.602005,4950.878649508787,5,3
55.738885,37.677822,1516.6666666666665,8,2
55.73889,37.666629,2357.1428571428573,11,1
55.738916,37.58464,1922.3018360949395,8,2
55.738931,37.422898,1574.0740740740741,17,1
55.738941,37.521093,1855.5407997639074,8,2
55.738956,37.862211,1096.1538461538462,14,1
55.739007,37.472476,1380.952380952381,5,1
55.739017,37.60381,4560.505309478527,8,10
55.739042,37.597199,4794.520547945205,7,1
55.739058,37.418721,1477.2727272727273,12,1
55.739073,37.669091,1621.527777777778,12,3
55.739134,37.414364,1200.0,25,1
55.739184,37.515533,1791.044776119403,8,1
55.739189,37.47501,1993.3554817275747,5,1
55.739189,37.68906,1639.344262295082,22,1
55.739362,37.872856,1315.7894736842106,14,1
55.739438,37.496587,2058.823529411765,9,1
55.739493,37.647908,1795.138888888889,9,3
55.739498,37.660521,2187.5,5,1
55.739504,37.584658,2000.0,7,1
55.739509,37.470087,1916.9329073482427,9,1
55.739544,37.415047,2434.7195357833657,25,2
55.739554,37.597423,3000.0,8,6
55.739554,37.847676,1025.0,14,1
55.739564,37.470931,2147.239263803681,5,1
55.73961,37.688944,1842.1052631578948,25,1
55.73963,37.589868,4452.9262086514,6,1
55.739661,37.779718,1718.75,9,1
55.739666,37.663458,2116.788321167883,12,4
55.739691,37.475764,1403.5087719298247,14,1
55.739691,37.549327,1896.551724137931,8,1
55.739691,37.862777,1454.5454545454545,17,1
55.739732,37.605508,3968.253968253968,7,1
55.739732,37.827212,1363.6363636363637,9,1
55.739747,37.670672,1880.3418803418804,12,1
55.739767,37.525531,3122.4409448818897,7,2
55.739782,37.506433,2703.9960558724465,24,14
55.739818,37.767115,1623.3766233766232,5,1
55.739823,37.538512,1875.0,8,1
55.739843,37.574489,1857.142857142857,10,1
55.739848,37.499929,1683.0485304169515,23,4
55.739858,37.421874,1328.5374651582226,17,3
55.739889,37.50125,1764.7058823529412,11,1
55.739894,37.648421,2105.2631578947367,6,1
55.739914,37.643129,2307.6923076923076,11,1
55.739919,37.479295,1837.2093023255813,5,1
55.739929,37.666459,1932.3939156672523,16,4
55.739965,37.59109,1359.2233009708739,7,1
55.73997,37.626879,2321.4285714285716,5,1
55.739985,37.836582,1111.111111111111,9,1
55.73999,37.426061,1607.142857142857,17,1
55.74,37.492626,1421.0526315789473,17,1
55.74,37.617689,3939.3939393939395,6,1
55.740005,37.438206,1768.610715979137,17,3
55.740005,37.594638,3000.0,10,1
55.74001,37.496192,2697.841726618705,14,1
55.740015,37.68765,2000.0,25,1
55.74002,37.665318,1837.837837837838,16,1
55.740036,37.641261,4714.646464646465,7,4
55.740076,37.398554,1333.3333333333333,5,1
55.740096,37.52519,1739.1304347826087,7,1
55.740162,37.604978,4950.495049504951,6,1
55.740162,37.858438,1282.051282051282,17,1
55.740188,37.43437,1239.1573729863692,16,1
55.740193,37.866271,1272.7272727272727,17,1
55.740218,37.579268,1300.0,12,1
55.740243,37.658967,2225.705329153605,17,2
55.740249,37.650846,2000.0,12,2
55.740254,37.589599,2551.0204081632655,7,1
55.740284,37.491458,1749.14861241939,17,2
55.740289,37.617339,7438.648387865484,6,6
55.740309,37.593785,2857.1428571428573,5,3
55.740319,37.591997,3222.222222222222,6,3
55.740335,37.84799,1149.4252873563219,16,1
55.74034,37.851557,1282.824522213949,14,2
55.740345,37.580086,3095.2380952380954,12,1
55.74035,37.874913,1115.3846153846155,14,1
55.740401,37.412909,1888.888888888889,5,1
55.740421,37.591386,5522.620236905951,4,11
55.740426,37.499615,1200.0,9,1
55.740436,37.601708,6101.0529986053,5,1
55.740436,37.822245,1315.7894736842106,14,1
55.740451,37.592716,5111.352890608209,7,8
55.740451,37.867663,1480.7692307692307,17,1
55.740456,37.567348,2232.1428571428573,9,1
55.740487,37.706712,1263.157894736842,4,1
55.740517,37.586338,2929.2929292929293,17,2
55.740522,37.661949,1960.7843137254902,8,1
55.740527,37.852976,1217.431466513731,14,5
55.740537,37.604807,1967.5356615838662,5,1
55.740537,37.618237,3680.9815950920247,6,1
55.740558,37.640929,5892.606892606892,7,3
55.740563,37.861878,948.2758620689655,22,1
55.740588,37.665264,2788.4615384615386,12,1
55.740613,37.873161,1176.4705882352941,14,1
55.740639,37.538269,2500.0,9,1
55.740705,37.680023,1745.9752047166958,17,3
55.740735,37.648088,2588.709677419355,16,2
55.740745,37.73739,925.925925925926,5,1
55.74075,37.410349,1274.7252747252746,5,1
55.74076,37.581047,2411.0022076881255,13,11
55.740771,37.550944,2250.0,18,1
55.740806,37.588494,2111.1111111111113,5,1
55.740857,37.779386,1548.2695810564664,12,1
55.740877,37.580454,2844.8275862068967,6,1
55.740892,37.596588,5909.090909090909,8,1
55.740907,37.677912,2073.5783424077435,17,3
55.740928,37.474372,1527.7777777777778,9,1
