club_key,green_pct
гармониятела_леснаяулица68,10.820407
гармониятела_очаковскоешоссе5к1,2.511479
гармониятела_улицавасилисыкожиной13,0.0
гармониятела_улицалесная68,10.820407
гарсар_варшавскоешоссе26ст12,10.67872
гарсар_улицаартюхиной4ст1,0.32952
гвардеец_ряжскаяулица13к1,0.0
гепард_улицадоватора6,1.571037
гепард_ферганскаяулица12,0.380872
гераклионспорт_сосноваяаллея1,51.395265
геркулес_проездкадомцева11к1,2.222776
геркулес_улицадудинка2к2,4.820064
гибкийпуть_никулинскаяулица2к1,30.302098
гигант_1ямытищинскаяулица23,2.974766
гимнастика_вернадскогопроспект53,0.306823
гимнастика_кутузовскийпроспект36ст2,4.598966
гладиатор_1явольскаяулица22к2,26.665048
гладиатор_проспектвернадского29,1.267219
глэйн_3яулицаямскогополя2к19,4.659203
годзюрю_улицабойцовая17к3,2.02312
годзюрю_улицабойцовая24к3,1.800714
голден_3йнижнелихоборскийпроезд1ст16,0.065743
голден_алтуфьевскоешоссе18а,2.454838
голден_староватутинскийпроезд14,26.996163
голден_широкаяулица30,41.446366
горизонт_середниковскаяулица5,32.847506
горилла_большаясемёновскаяулица42ст1,0.997932
горный_ленинскийпроспект6ст7,29.172017
готокукан_колокольниковпереулок9ст1,3.146477
гошинкаратэджитсу_55.528646_37.47816,13.664479
градиент_дмитровскоешоссе100ст2,3.037101
гранатный4_гранатныйпереулок4ст3,2.816476
грандъфитнес_тверскаяулица26/1,4.311724
гранибаланса_улицародченко2,2.442596
графитфитнес_1явладимирскаяулица33к2,0.585794
грация_улицапотаповскаяроща16к2,13.415004
гребнойканал_крылатскаяулица2,64.964178
гребнойканал_крылатскаяулицавл2ст5,11.031512
грекоримскаяборьба_улицафридрихаэнгельса53,1.111608
гридень_улицалавочкина32,25.918727
грузинкаспорт_большаягрузинскаяулица30аст1,4.916323
грузинкаспорт_улицабольшаягрузинская30аст1,4.916323
группаайкидохироказукобаяши_проспектмира101вст3,16.638295
груша_шмитовскийпроезд2ст3,7.947672
гцолифк_сиреневыйбульвар2ст1б,0.209616
дайвадо_улицачерняховского16,0.565621
дангун_1явольскаяулица9к3,26.665048
дангун_улицазлатоустовская3,11.771999
дар_никулинскаяулица5к2,55.391515
дасэйкан_улицаправды24ст3,0.005452
двигайся_малыйзлатоустинскийпереулок3ст1,3.749068
двигайся_тверскаяулица20ст1,4.311724
двигайся_трифоновскаяулица57а,5.493251
движение_борисовскийпроезд11к3,43.132555
движение_каширскоешоссе108к2,4.139356
дворецборьбы_авиамоторнаяулица40,0.0
дворецспорта_ярославскоешоссе26к11,36.825699
дегунино_вагоноремонтнаяулица2ст2,30.221569
делайтело_улицаримскогокорсакова11к4,0.0
делоотцов_чонгарскийбульвар10к1,1.166663
делоспорт_большаяфилёвскаяулица20,19.12561
делоспорт_большаяфилёвскаяулица32,59.110524
делоспорт_новозаводскаяулица27аст1,19.12561
демонстрационныйцентр_профсоюзнаяулица98к1,1.972039
департаментспорта_улицагоспитальныйвал1аст1,44.345874
держава_ярославскоешоссе114к1,64.45471
десантер_россошанскаяулица4к2,3.29166
десятьлепестков_2йбалтийскийпереулок3а,1.636636
детскаястудияайкидо_вятскаяулица27к12,0.897342
детскаястудиябокса_ходынскийбульвар10б,61.19298
детскийразвивающийцентр_снежнаяулица23,0.0
детскийфитнес_улицабианки9а,0.00202
джампинг_партизанскаяулица10,1.062016
джампингстарс_савёлкинскийпроезд4к1,9.356429
джеб_научныйпроезд10,3.652346
джеб_старокалужскоешоссе62ст1к9,0.199013
джеб_улицановаторов15,0.380865
джива_посёлокподсобногохозяйствавоскресенское40к3,0.0
джордан23_улицасокольническийвал28,37.649906
дзаншин_улицаберзарина26,1.267142
дзаншин_улицагрина18б,5.370689
дзаншин_южнобутовскаяулица52к2,39.516683
дзаншин_южнобутовскаяулица96,36.578066
дзен_улицамаленковская7,9.048012
дзентай_3ймикрорайон11,22.515091
дзентай_улицамиклухомаклая34,3.504052
дзикисинкай_проспектмаршалажукова51,9.901013
дзикисинкай_улицасущёвскийвал56ст1,24.692401
дзюдзюцухаккодэншинрю_проспектмира101вст3,16.638295
дзюдо_11япарковаяулица49,8.765031
дзюдо_3яфрунзенскаяулица5,6.450674
дзюдо_вешняковскаяулица29д,0.0
дзюдо_комсомольскийпроспект46к3,0.391968
дзюдо_улицаборисовскиепруды29,32.319023
дзюдоисамбо_ташкентскаяулица15к2,0.0
дзюдокан_улицаматросскаятишина23ст1,1.612572
дзюдонагорная_нагорныйбульвар17а,42.153388
дзёсинмонсеринрю_большаяфилёвскаяулица32,59.110524
диалог_улицаботаническая33к5,19.236874
дизарм_никулинскаяулица2к1,30.302098
дизарм_улицаакадемикабакулева20,35.53015
динамика_ярославскоешоссе130к2,49.940946
динамо_кусковскаяулица20а,20.550751
динамо_ленинградскоешоссе39ст53,16.763047
динамо_улицалавочкина32,25.918727
динамоцентр_улицапетровка26ст9,1.145666
длятебя_снткрасныйоктябрь72,0.0
доберман_улицалётчикагрицевца4,1.50554
доберман_улицапокрышкина3,0.00404
добрыня_улицасвободы89к5,0.0
довиль_хорошёвскоешоссе38,0.510444
довмонт_костромскаяулица7,18.970369
догодзюрю_улицакраснобогатырская9,55.336482
додзе_2япрядильнаяулица3а,3.426578
додзе_холмогорскаяулица2к2ст2,0.462731
додзё_живописнаяулица3к1,1.752095
додзёкен_улицадекабристов4к2,0.104553
додзёсейдокан_георгиевскийпроспект33ак3,7.485489
докторпилатес_трубнаяплощадь2,9.861691
докторпилатес_улицаруставели3к7,15.121964
домбосиком_полярнаяулица27к4,0.318206
домвостока_улицасаратовская16к2,13.572009
домгимнастики_кольскаяулица1ст10,0.0
домгфсомоскомспорта_товарищескийпереулок25ст1,1.880444
домгфсомоскомспорта_улицапокрышкина3,0.00404
домздоровьяпро_улицаархитекторавласова6,6.391559
домиклетучеймыши_улицалескова19а,0.023747
домспорта_зональнаяулица6,0.0
домсчастья_электрическийпереулок8ст5,5.712502
домтанцаанныкузнецовой_россошанскийпроезд3,0.0
домъmma_улицаседова12а,55.644773
донспорт_авиационнаяулица79б,6.89465
донспорт_авиационнаяулица79к1,2.257431
донспорт_вернадскогопроспект92,21.933443
донспорт_конныйпереулок4,0.00247
донспорт_малаяпироговскаяулица8,13.445902
донспорт_проспектвернадского92,21.933443
донспорт_русаковскаяулица24,1.377743
донспорт_улицамалаяпироговская8,13.445902
донспорт_улицамаршалабирюзова32к1,0.0
донспорталыепаруса_авиационнаяулица79к1,2.257431
дримфитсайкл_кировоградскаяулица11к1,1.783646
дримфитсайкл_луховицкаяулица5,4.016718
другойбой_улицаобразцова14,9.902922
дружина_борисовскийпроезд22к1ст2,2.483026
дружина_улицапокрышкина4,0.653171
дубровкафитнес_сосноваяулица1б,0.0
дыхание_улицамаршалазахарова3,3.677526
дыханиесчастья_2йнагатинскийпроезд2/2к2,3.193583
дюкби_улицазеленодольская7к4,0.0
дюкби_улицасалтыковская5а,1.703898
дюкби_шоссеэнтузиастов98а,7.634219
дюсш2_сиреневыйбульвар15,22.919063
дюсш_варшавскоешоссе118к1,6.143152
евразийскаяфедерацияайкибудоикаторисинторю_улицаархитекторавласова18,4.795616
евразийскаяфедерацияайкибудоикаторисинторю_улицаобручева23к3,2.400383
евразийскаяфедерацияайкибудоикаторисинторю_чистопрудныйбульвар14ст1,9.557972
евразийцы_улицаземлянойвал71ст2,0.16552
европа_домодедовскаяулица28,2.01355
европейскийгимнастическийцентр_7якожуховскаяулица9,0.766835
европейскийгимнастическийцентр_аминьевскоешоссе6,28.48357
европейскийгимнастическийцентр_большаячеркизовскаяулица125ст4,6.037178
европейскийгимнастическийцентр_воротынскаяулица18,0.0
европейскийгимнастическийцентр_головинскоешоссе5к1,0.0
европейскийгимнастическийцентр_каширскоешоссе61г,4.483957
европейскийгимнастическийцентр_кировоградскаяулица11к1,1.783646
европейскийгимнастическийцентр_ленинградскийпроспект37б,0.0
европейскийгимнастическийцентр_ленинскийпроспект123в,18.378345
европейскийгимнастическийцентр_николохованскаяулица7ст1,3.794773
европейскийгимнастическийцентр_поречнаяулица10,40.864979
европейскийгимнастическийцентр_рождественскаяулица20,7.906559
европейскийгимнастическийцентр_угличскаяулица12к2,43.534451
европейскийгимнастическийцентр_улицаавиаконструкторасухого2к1,1.60054
европейскийгимнастическийцентр_улицаавиаконструкторасухого2к2,1.60054
европейскийгимнастическийцентр_улицаакадемикаалиханова4,3.354701
европейскийгимнастическийцентр_улицавильгельмапика11,59.152259
европейскийгимнастическийцентр_улицазоииалександракосмодемьянских23,7.51847
европейскийгимнастическийцентр_улицакаховка29а,0.021231
европейскийгимнастическийцентр_улицакорнеячуковского2,0.0
европейскийгимнастическийцентр_улицакулакова20к1,2.785229
европейскийгимнастическийцентр_улицалужники24ст4,7.453795
европейскийгимнастическийцентр_улицаполковникамилициикурочкина8,52.837326
европейскийгимнастическийцентр_улицасалямаадиля4,9.901013
европейскийгимнастическийцентр_улицатолбухина10к1,1.585684
европейскийгимнастическийцентр_улицахабарова2,7.430038
егц_7якожуховскаяулица9,0.766835
егц_аминьевскоешоссе6,28.48357
егц_большаячеркизовскаяулица125ст4,6.037178
егц_воротынскаяулица18,0.0
егц_каширскоешоссе61г,4.483957
егц_кировоградскаяулица11к1,1.783646
егц_ленинградскийпроспект37б,0.082425
егц_ленинскийпроспект123в,18.378345
егц_николохованскаяулица7ст1,3.794773
егц_поречнаяулица10,40.864979
егц_угличскаяулица12к2,43.534451
егц_улицазоииалександракосмодемьянских23,7.51847
егц_улицакаховка29а,0.021231
егц_улицакорнеячуковского2,0.0
егц_улицакулакова20к1,2.785229
егц_улицалужники24ст4,7.453795
егц_улицаполковникамилициикурочкина8,52.837326
егц_улицатолбухина10к1,1.585684
егц_улицаугличская12к2,43.534451
единоборец_чечёрскийпроезд122к1,0.0
единоборствадлявсех_улицакедрова14к1,0.0
единоборствадревнейруси_скаковаяулица36,0.587995
емс_улицаавиаконструкторапетлякова31,0.475065
емсфитнес_винницкаяулица4,1.526036
ермак_таганскаяулица40ст2,14.231954
ермак_улицаобручева23к3,2.400383
ермак_улицастасовой4,11.418645
ермак_улицафабрициуса30,0.800173
ермакъ_туристскаяулица31к1,3.872101
есинкан_домодедовскаяулица28ст1,2.01355
есинкан_судостроительнаяулица41,0.100261
есинкан_улицаконёнкова3,0.071527
есинкан_улицапавловская18,9.542888
есинканайкидо_бескудниковскийбульвар55к1,6.331941
есинканайкидо_проезддобролюбова3,0.003465
есинканайкидо_улицагурьянова30,31.514722
есинканайкидо_улицасущёвскийвал56ст1,24.692401
жарафит_головинскоешоссе5к1,0.0
железныйдровосек_улицатихомирова8а,3.386424
жемчужинаерино_посёлокерино1к2,0.0
женскийклуб_улицаавиаконструкторапетлякова5,1.50554
живаясталь_проспектвернадского21к3,8.71478
живаясталь_улицановаторов15,0.380865
жимаnet_улицасадоваятриумфальная12/14ст1,8.606272
завтраначну_4йсамотёчныйпереулок9,24.418512
заграциейкеве_георгиевскийпроспект27к2,6.349822
зазеркалье_кантемировскаяулица6к1,10.930485
зазеркалье_сходненскаяулица6к1,5.414529
займемсяспортом_4ямагистральнаяулица5ст5,5.746029
займемсяспортом_валдайскийпроезд8,0.444469
займемсяспортом_тимирязевскаяулица1ст2,6.368371
займемсяспортом_фестивальнаяулица77к1,14.854758
зал99_улицаюныхленинцев99,21.329929
залатлетическойподготовки_лукинскаяулица1к1,0.0
залеевфайттим_вятскаяулица28,1.311107
залтяжелойатлетики_55.735983_37.457268,86.522094
запад_большаяфилёвскаяулица6к1,2.823209
запад_чоботовскаяулица4,28.824847
западвосток_аэрофлотскаяулица4,12.018418
западвосток_новочеркасскийбульвар20к5,9.447975
западвосток_улицаверхняя20ст3,1.269262
заря_посёлокщапово23,23.963676
заряdka_22километркиевскоешоссе4ст2кг,0.639641
заряdka_22километркиевскоешоссевл4ст2а,0.639641
заряdka_зеленоградк317аст1,7.269684
заряdka_улицаберзарина19к1,1.267142
заряdka_улицарокотова5,5.178108
зарядкa_22километркиевскоешоссе4ст2кг,0.639641
зарядкa_зеленоградк317аст1,7.269684
зарядкa_улицаберзарина19к1,1.267142
зарядкa_улицарокотова5,5.178108
зарядка_севастопольскийпроспект28к7,10.158147
зарядкаgym_перовскаяулица66к3,7.682516
зарядкаgym_улицаперовская66к3,7.682516
звезда_живописнаяулица21ст4,27.301164
здороваянация_судостроительнаяулица41,0.100261
здороваянация_улицатолбухина10к4,1.585684
здороваяспина_3йпроездмарьинойрощи40ст1,0.0
здоровьеиспорт_щербаковскаяулица35,0.600281
здоровьепро_москворецкаянабережная7/2,2.473433
здоровьепро_москворецкаянабережная7ст4,2.473433
здоровьеспортитворчество_улицащербаковская35,0.600281
здоровьеспортитворчество_щербаковскаяулица35,0.600281
зебра_3йнижнелихоборскийпроезд1ст16,0.065743
зебра_алтуфьевскоешоссе18а,2.454838
зебра_староватутинскийпроезд14,26.996163
зебра_широкаяулица30,41.446366
зеленоград_зеленоградк348б,11.390772
зеленоград_озёрнаяаллея6,3.742344
зелёнаялиния_проспектбудённого26к1,0.113036
зилспортзал_автозаводскаяулица23к8,0.0
золотаязмея_улицагрина7б,3.972477
золотаязмея_улицазнаменскиесадки7аст1,29.948606
золотаязмея_улицаизюмская22к3,6.188498
золотоекольцо_смоленскаяулица5,0.560944
золотойвитязь_улицаакадемикачеломеявл3а,0.380865
золотойдракон_2йкабельныйпроезд1,0.640559
золотойдракон_беломорскаяулица9,0.444469
золотойдракон_фестивальнаяулица77к1,14.854758
золотойдракон_флотскаяулица25,0.0
золотойключик_улицаюныхленинцев72,87.298973
зубизуби_воронцовскаяулица25ст1,0.0
зумба_партизанскаяулица10,1.062016
зумба_сочинскаяулица1,3.268199
идеал_саратовскаяулица3к1,6.798229
идеал_улицасаратовская3к1,6.798229
идеал_улицаухтомская11,0.179088
измайлово1905_1яулицаизмайловскогозверинца8,77.279449
измайлово1905_улицалужники24ст1,2.931573
измайлово_11япарковаяулица49,8.765031
има_абрамцевскаяулица9к1,4.932805
империал_2янововатутинскаяулица2,1.124256
империя_донецкаяулица4к2,1.989818
империяединоборств_тайнинскаяулица20,14.505053
империяединоборств_улицасофьиковалевской20,1.898359
империяединоборств_флотскаяулица7ст1,25.918727
империякудо_городскаяулица6,0.164918
импульс_зеленоградк109а,60.693282
инби_площадьборьбы13аст1,14.516275
индао_улицаадмираларуднева4,44.565575
индиго_ломоносовскийпроспект7к5,0.0
инстинкт_домодедовскаяулица28,2.01355
инстинкт_улицафрязевская9к1,26.471362
инстинкт_улицащербаковская53ст17,0.0
институтразвитиясамбо_энергетическийпроезд3ст2,0.210927
инфайтер_улицагодовикова2,1.213802
инфит_колодезныйпереулок3ст29,0.747034
ирбис_улицасенежская6а,0.0
исамашидодзё_улицарождественская19к2,0.0
исамашидодзё_улицатрофимова11,0.696783
исамашидодзё_улицатрофимова30к3,0.372046
искра_сельскохозяйственнаяулица26ст15,35.231925
искусствобокса_1яулицамашиностроения10,0.0
итфлегион_лухмановскаяулица2,0.090635
кабинетфитнеса_большаятатарскаяулица35ст2021,0.933115
кабинетфитнестренераильиной_нижегородскаяулица32ст16,17.355615
кадзенорю_веернаяулица38к1,49.899544
кадзенорю_ленинградскоешоссе98к1,15.887686
кадзенорю_осташковскаяулица7к6,7.891098
кайвандодзе_улицамедиков3,0.362876
кайвандодзе_улицасосенскийстан12,0.017896
кайдзендодзё_1йнагатинскийпроезд11к3,0.0
кайман_улицаавиатороввл7,0.925754
калибрспорт_улицагодовикова9ст17,2.685476
камелот_проспектвернадского86ст9,0.653171
камелотgym_комсомольскийпроспект32,1.106481
каминарикан_улицалитвинаседого3а,13.485222
канамурадодзе_улицакухмистерова5,0.0
канку_улицанагорная10,9.651042
канон_улицакоцюбинского9к2,3.561877
канрит_малаятульскаяулица16,3.368271
канрэнкай_нижняяпервомайскаяулица52,0.10955
капоэйра_улицаоктябрьская58,11.638722
капоэйрадом_кировоградскаяулица11к1,1.783646
капоэйралаб_коломенскаяулица9ст5,7.244097
карате_колокольниковпереулок9ст1,3.146477
карате_рабочаяулица30ст3,0.780673
карате_рабочаяулица53ст2,1.095076
карате_таганскаяулица40/2,14.231954
каратедо_улицамаршаларыбалко10,0.0
каратэ_55.838779_37.3635,71.932767
каратэ_5япарковаяулица10,0.0
каратэ_каширскоешоссе57к5,0.066097
каратэ_улицатёплыйстан13к3,0.0
каратэдо_2йкарачаровскийпроезд1,4.823447
каратэдо_проезддежнёва11а,0.0
каратэклуб_голубинскаяулица23к3,10.415019
каратэклуб_улицапаустовского5к2,6.25864
каратэклуб_ясногорскаяулица2,5.559061
караэ_улицакрасноармейская2ст4,40.682236
карибия_зелёныйпроспект10б,1.022333
карма_зеленоградскаяулица33а,5.371258
катори_улицафридрихаэнгельса53,1.111608
качаловский_бульвардмитриядонскоговл1214,13.150856
квадрат_паромнаяулица9к2,0.0
квадрат_санниковаулица11к2,3.1e-05
квадрат_улицаперерва32,8.92295
квант_октябрьскийпроспект16б,53.766703
квартет_зеленоградк1106е,39.653688
кенгуру_нижегородскаяулица32ста,17.355615
кендоииайдосёгун_большаядорогомиловскаяулица10/2,7.866472
кендоииайдосёгун_долгоруковскаяулица6ст2,19.885328
кентавр_1яостанкинскаяулица21,16.29653
кентавр_алтуфьевскоешоссе102б,26.359435
кентавр_улицаакадемикакоролёва1,30.031286
кентавр_улицагодовикова2,1.213802
кентавр_улицапришвина12к2,18.970369
кентавр_улицасергеяэйзенштейна2,28.04952
кентаврсдц_инженернаяулица1,22.851333
кентаврсдц_ярославскоешоссе130к2,49.940946
кивидэнс_боровскоешоссе27,6.327935
кивидэнс_улицалиповыйпарк6а,0.775871
кикбоксинг_улицаобручева23к3,2.400383
кимберли_азовскаяулица24,12.731003
кимберлилэнд_азовскаяулица24,12.731003
кимэклуббоевыхискусств_улицавилисалациса20,25.173917
киндерхолл_зеленоградк533,1.548288
кинезис_1ятверскаяямскаяулица36ст1,2.839362
кинезислаб_новокуркинскоешоссе1,0.998507
кинестетика_улицаакадемикапавлова28,40.667956
киокусинкай_улицавешнихвод2к1,20.578459
киокусинкай_улицакорнейчука38б,13.283556
киокусинкайкаратэ_кировоградскаяулица10а,8.314576
киокушинкаратэ_улицакрупской3,22.388837
кировский_улицапришвина20,0.071527
кит_юровскаяулица93к1,16.013216
китана_кутузовскийпроспект36ст5,4.598966
китэк_открытоешоссе15ст21,28.336427
классическаяшколабокса_скаковаяулица36,0.587995
классныйчас_улицаалександрымонаховой84к1,0.0
классныйчас_улицаалександрымонаховойк2/4/1,0.0
клиникадоктораюркина_мосфильмовскаяулица53,1.877349
клиникакрасотыиздоровьяириныобразцовой_старопетровскийпроезд11к1,7.396105
клиникодиагностическоеобщество_улицанижняямасловка19,9.237016
клуб33_каширскоешоссе57к5,0.066097
клубайкидо_таганскаяулица40ст1а,14.231954
клубайкидоундосаи_улицаберзарина24,1.267142
клубайкидоундосаи_улицамаршаларыбалко10,0.0
клубайкидоундосаи_улицанародногоополчения22к4,7.879428
клубайкидоундосаи_улицаруставели3к7,15.121964
клуббоевогосамбодлядетей_таганскаяулица40ст2,14.231954
клуббоевыхискусств_марьинскийбульвар7,8.917555
клуббокса_профсоюзнаяулица124а,0.0
клуббразильскогоджиуджитсу_электроднаяулица2ст13,14.156629
клубджиуджитсу_кронштадтскийбульвар20ст2,45.828302
клубджиуджитсу_смольнаяулица25,1.231155
клубединоборств_1яватутинскаяулица12ст4,1.491185
клубединоборств_дмитровскоешоссе122гк1,2.786311
клубединоборств_молодогвардейскаяулица6365,61.341134
клубединоборств_улицаобручева23к3,2.400383
клубединоборств_шипиловскаяулица58,3.281684
клубкаратэ№1_2йкраснокурсантскийпроезд12ст7,13.564809
клубкаратэ№1_бачуринскаяулица17,4.448323
клубкаратэ№1_енисейскаяулица5к2,0.0
клубкаратэ№1_лухмановскаяулица6,0.090635
клубкаратэ№1_мосфильмовскаяулица53,1.877349
клубкаратэ№1_ташкентскаяулица15к2,0.0
клубкаратэ№1_улицакрасноармейская11к2,0.745736
клубкаратэ№1_энергетическийпроезд3ст3,0.210927
клублюбительскогобокса_проспектмира188бк2,43.529994
клубрукопашногобоя_мичуринскийпроспектолимпийскаядеревня2,13.309047
клубсмешанныхединоборств_11япарковаяулица49,8.765031
клубтайцзицюань_улицамаршалатухачевского20к2,24.736492
клубтхэквондо_вешняковскаяулица12дст1,39.713965
клубтхэквондо_зелёныйпроспект10б,1.022333
клубтхэквондо_новороссийскаяулица36,7.700357
клубфехтования_мичуринскийпроспектолимпийскаядеревня2,13.309047
клубцигуникунгфу_митинскаяулица46к2,0.0
князьюрийдолгорукий_1япугачёвскаяулица17,11.310236
князьюрийдолгорукий_лобненскаяулица4а,1.898359
князьюрийдолгорукий_улицававилова53к3,26.409178
князьюрийдолгорукий_уральскаяулица19а,56.579241
кожуховскийсамбист_новоостаповскаяулица4к2,6.505402
кои_одесскаяулица16к2,9.861582
койноборидодзё_улицаседова12а,55.644773
кокошкино_дачнаяулица7а,13.515645
колибри_проспектандропова22,1.693098
коломенский_коломенскийпроезд15а,8.828207
колорит_улицамаршалазахарова8к3,83.638224
кольцо360_бачуринскаяулица17,4.448323
командае_улицаэлектрозаводская58,4.4535
командамастеров_новолужнецкийпроезд13,3.130731
командамастеров_улицаборисовскиепруды12к2а,27.730936
командамастеров_улицасалтыковская29б,1.056195
комета_1яулицамашиностроения3,0.0
кометаblack_трубнаяплощадь2,9.861691
кометафит_поречнаяулица10,40.864979
кометафит_трубнаяплощадь2,9.861691
кометафит_улицакрасногомаяка2б,9.130955
комикс_новоясеневскийпроспект24к4,23.915616
компанияпоуслугамперсональноготренера_волжскийбульвар114акварталк1,0.369942
комьюнити_заповеднаяулица18к1,14.505398
конструктор_большаяфилёвскаяулица32,59.110524
контакт_западнаяулица3,0.0
континент_бутовскийтупик1к2,1.27322
конторакроссфит_скаковаяулица24,0.587995
коралл_1йкрасносельскийпереулок9,5.024634
корио_таганскаяулица40ст2,14.231954
корпус_нижнийкисловскийпереулок6ст2,3.816677
корреляция_улицаэдвардагрига17,10.166129
корфитнес_островнойпроезд12к1,0.0
косикикаратэ_малаятульскаяулица16,3.368271
космос_ленинскийпроспект41,0.78383
космос_ленинскийпроспект64/2,8.32985
космос_проспектмира150,10.615897
космос_улицававилова56,3.88731
коункан_челюскинскаяулица11,5.57947
кохайдо_улицавилисалацисавл26,3.287374
кравмага_автозаводскаяулица21,0.0
кравмага_алтуфьевскоешоссе87,1.042275
кравмага_ленинскийпроспект81/2,0.542689
кравмага_улицаиванафранко38к1,3.406283
кравмага_улицаэлектрозаводская24ст3,0.218065
краснаяджонка_улицадекабристов27,3.561288
красныйоктябрь_тушинскаяулица16а,5.754339
красотанеземная_кочновскийпроезд4к1,0.565621
крион_старопетровскийпроезд11к1,7.396105
крион_старопетровскийпроезд8,7.396105
кристалл_зеленоградк928,7.013335
кросскидс_можайскоешоссе38к1,0.202287
кросскидс_улицабагрицкого51,31.288427
кроссфиткампус_1яулицамашиностроения3,0.0
кругсилы_большаяпионерскаяулица24,1.02274
крылья_лодочнаяулица29ст1,33.12714
крылья_пятницкоешоссе6к3,8.730684
крылья_уваровскийпереулок12,3.215371
крылья_улицаберзарина26,1.267142
крылья_улицагенералабелобородова14к2,0.542459
крылья_улицагероевпанфиловцев22к1,0.0
крылья_улицамаршалановикова11,13.9838
крылья_улицамаршалатухачевского32к2,0.0
крылья_улицарасплетина1,2.625177
крылья_улицафабрициуса56к1,31.44203
крыльясоветов_ленинградскийпроспект24а,2.417449
крыльясоветов_проспектбудённого17аст3,0.547523
крыльясоветов_проспектбудённого17вл1,0.547523
кудо#1_живописнаяулица21ст5,27.301164
куками_улицаобразцова14,9.902922
культсилы_профсоюзнаяулица56,0.309584
культурадвижения_улицабажова8,8.500935
культурашоу_проспектмира29,10.235993
кунцево_молодогвардейскаяулица15,9.23167
кунцевоклуб_партизанскаяулица35к1,0.0
курьяново_1йкурьяновскийпроезд17а,0.0
кутузов_улицакутузова11к2,6.360558
лабораториякудо_боровскоешоссе43,0.0
лабораториякудо_улицалужники24ст10,3.130731
лабораториястройности_дмитровскоешоссе124а,76.226097
лазилки_гарибальдиулица7,8.512017
лайкджим_30йквартал1ст1,0.0
лаомуэй_3йпроездподбельского16,3.387426
лаомуэй_погонныйпроезд1к8,1.32179
лафит_проспектмира26ст1,10.235993
лафит_улицамаршалакатукова24к4,8.180042
лев_ферганскийпроезд3к1,13.271444
легенда_нижегородскаяулица2933ст7,0.0
легенда_полярнаяулица7к2,0.0
легендарныйкрасныйконтейнер_улицалужники24ст4,7.453795
легион_улицаборисовскиепруды12к2а,27.730936
легион_улицамусыджалиля7к1,1.305108
легионкудо_улицавилисалацисавл20,25.173917
легионкудо_улицалавочкина32,25.918727
ледифит_улицалазо12,28.066289
лети_митинскаяулица25ст4,1.18599
лето_дмитровскоешоссе73б,11.550735
лето_профсоюзнаяулица129а,33.424755
лефортово_лонгиновскаяулица10,13.29704
лефортовскийцентрбокса_2йкабельныйпроезд1,0.640559
лианозово_алтуфьевскоешоссе87,0.0
лигасинъицюань_улицавилисалациса16,25.173917
лигатхэквандо_улицазнаменская12/4,3.965014
лидер_1ятверскаяямскаяулица8,0.396685
лидер_55.692717_37.854127,2.203345
лидер_ленинскийпроспект30,56.857405
лидер_ленинскийпроспект78,0.542689
лидер_ленинскийпроспект89/2,0.682881
лидер_симферопольскийбульвар20,0.234692
лидер_улицаавиаконструкторамиля5к2,0.0
лидер_улицамаршалатимошенко36к2,30.803554
лидер_улицаостоженка7ст1,7.492047
лидер_улицатимурафрунзе3ст2,16.719506
лисоборье_бауманскаяулица53ст2,2.02421
лисоборье_старокирочныйпереулок2,2.02421
личность_каширскоешоссе51к4,0.066097
личность_каширскоешоссе58к2,8.26909
личность_кошкинаулица13к1,2.227092
локомотив_улицаказакова8аст5,0.024653
локомоция_зеленоградк322,7.269684
ломоносовъ_2йкраснокурсантскийпроезд12ст7,13.564809
ломоносовъ_проспектвернадского21к3,8.71478
лотос_1ягражданскаяулица96,7.754936
лотос_3ягражданскаяулица64,0.0
лотос_аэрофлотскаяулица7,12.018418
лотос_базоваяулица2к1,0.0
лотос_лефортовскийпереулок10,0.379571
лотос_рубцовпереулок10/14,0.0
лотос_семёновскаянабережная5ст1,2.173254
лотос_улицаглебовская10б,0.0
лотос_улицакедрова14к1,0.0
лумо_улицанародногоополчения13,2.30038
лунаформа_варшавскоешоссе170ек3,45.872087
луч_енисейскаяулицавл7аст4,0.0
лучфитнес_1явладимирскаяулица10дст3,3.842001
лэт_1явладимирскаяулица10бст3,3.842001
люблино_проспект40летоктября21,9.239524
люблино_ставропольскаяулица13,5.53876
люблюпилатес_очаковскоешоссе5к2,22.232805
лёгкость_улицазорге14к3,5.72054
маг_азовскаяулица32,0.0
маг_рязанскийпроспект6к2,2.38095
маг_ясеневаяулица26,0.826176
маи_улицаконстантинацарёва12,1.532439
майндэндбади_улицаберзарина26,1.267142
майндэндбади_южнопортоваяулица22к1,0.0
максимахотелс_гостиничнаяулица1,3.867571
малахит_улицасретенка24/2ст1,3.146477
малино_зеленоградк860,15.465309
малышевдодзе_вятскаяулица28,1.311107
малышевдодзе_микрорайонсеверноечертановок806,15.388052
малышевдодзе_молодогвардейскаяулица15,9.23167
малышевдодзе_новочеркасскийбульвар10к1,9.447975
малышевдодзе_профсоюзнаяулица62к5,0.023635
малышевдодзе_улицагенералабелобородова29,9.381719
малышевдодзе_улицасущёвскийвал56ст1,24.692401
малышевдодзе_улицаткацкая24,0.0
малышевдодзе_улицахачатуряна10ст1,8.778859
мама_улицанамёткина17/68,2.225934
мамаретритов_мясницкийпроезд2/1,2.210483
мамаретритов_страстнойбульвар13аст1,11.051081
